_project.string_key,_digital_object_type.string_key,_identifiers-1,_parent_digital_objects-1.identifier,abstract-1:abstract_value,clio_identifier-1:clio_identifier_value,collection-1:collection_term.value,collection-1:collection_term.uri,collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_type,collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_level,collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_title,collection-1:collection_archival_series-1:collection_archival_series_part-2:collection_archival_series_part_type,collection-1:collection_archival_series-1:collection_archival_series_part-2:collection_archival_series_part_level,collection-1:collection_archival_series-1:collection_archival_series_part-2:collection_archival_series_part_title,collection-1:collection_archival_series-1:collection_archival_series_part-3:collection_archival_series_part_type,collection-1:collection_archival_series-1:collection_archival_series_part-3:collection_archival_series_part_level,collection-1:collection_archival_series-1:collection_archival_series_part-3:collection_archival_series_part_title,location-1:location_shelf_location-1.location_shelf_location_free_text,location-1:location_shelf_location-1.location_shelf_location_box_number,location-1:location_shelf_location-1.location_shelf_location_folder_number,date_created_textual-1:date_created_textual_value,date_created-1:date_created_start_value,date_created-1:date_created_end_value,date_created-1:date_created_type,date_created-1:date_created_key_date,internal_note-1:internal_note_value,restriction_on_access-1:restriction_on_access_value,restriction_on_access-2:restriction_on_access_value,restriction_on_access-2:restriction_on_access_affiliation-1:restriction_on_access_affiliation_value,edition-1:edition_value,form-1:form_term.value,form-1:form_term.authority,form-1:form_term.uri,form-2:form_term.value,form-2:form_term.authority,form-2:form_term.uri,genre-1:genre_term.value,genre-1:genre_term.authority,genre-1:genre_term.uri,genre-2:genre_term.value,genre-2:genre_term.authority,genre-2:genre_term.uri,language-1:language_term.value,language-1:language_term.authority,language-1:language_term.uri,location-1:location_term.value,location-1:location_term.uri,name-1:name_term.value,name-1:name_term.authority,name-1:name_term.uri,name-1:name_term.name_identifier,name-1:name_term.name_type,name-1:name_usage_primary,name-1:name_role-1:name_role_term.value,name-1:name_role-1:name_role_term.authority,name-1:name_role-1:name_role_term.uri,name-1:name_role-2:name_role_term.value,name-1:name_role-2:name_role_term.authority,name-1:name_role-2:name_role_term.uri,name-2:name_term.value,name-2:name_term.authority,name-2:name_term.uri,name-2:name_term.name_type,name-2:name_role-1:name_role_term.value,name-2:name_role-1:name_role_term.authority,name-2:name_role-1:name_role_term.uri,note-1:note_type,note-1:note_value,note-2:note_type,note-2:note_value,object_in_context_url-1:object_in_context_url_value,omeka_identifier-1:omeka_identifier_value,place_of_origin-1:place_of_origin_value,publisher-1:publisher_value,related_item-1:related_item_title,series-1:series_title,series-1:series_number,subject_geographic-1:subject_geographic_term.value,subject_geographic-1:subject_geographic_term.authority,subject_geographic-1:subject_geographic_term.uri,subject_geographic-2:subject_geographic_term.value,subject_geographic-2:subject_geographic_term.authority,subject_geographic-2:subject_geographic_term.uri,subject_name-1:subject_name_term.value,subject_name-1:subject_name_term.authority,subject_name-1:subject_name_term.uri,subject_name-1:subject_name_term.name_type,subject_name-2:subject_name_term.value,subject_name-2:subject_name_term.authority,subject_name-2:subject_name_term.uri,subject_name-2:subject_name_term.name_type,subject_name-3:subject_name_term.value,subject_name-3:subject_name_term.authority,subject_name-3:subject_name_term.uri,subject_name-3:subject_name_term.name_type,subject_name-4:subject_name_term.value,subject_name-4:subject_name_term.authority,subject_name-4:subject_name_term.uri,subject_name-4:subject_name_term.name_type,subject_name-5:subject_name_term.value,subject_name-5:subject_name_term.authority,subject_name-5:subject_name_term.uri,subject_name-5:subject_name_term.name_type,subject_topic-1:subject_topic_term.value,subject_topic-1:subject_topic_term.authority,subject_topic-1:subject_topic_term.uri,subject_topic-2:subject_topic_term.value,subject_topic-2:subject_topic_term.authority,subject_topic-2:subject_topic_term.uri,subject_topic-3:subject_topic_term.value,subject_topic-3:subject_topic_term.authority,subject_topic-3:subject_topic_term.uri,subject_topic-4:subject_topic_term.value,subject_topic-4:subject_topic_term.authority,subject_topic-4:subject_topic_term.uri,title-1:title_non_sort_portion,title-1:title_sort_portion,alternative_title-1:alternative_title_value,type_of_resource-1:type_of_resource_value,use_and_reproduction-1:use_and_reproduction_term.value,use_and_reproduction-1:use_and_reproduction_term.authority,use_and_reproduction-1:use_and_reproduction_term.uri,digital_origin-1:digital_origin_value
core_100_exhibit,asset,insistent_change_0032_001,insistent_change_0032,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0044,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0044.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1940s/music,12139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cover,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0033,,,,Columbia University in World War II Collection,http://id.library.columbia.edu/term/c7bab725-b2d1-4e96-9ac1-3aff10070eaf,series,1,Series V: Educational and Military Training Programs,,,,,,,,48,11,1943,1943,,,TRUE,,,,,,pamphlets,aat,http://vocab.getty.edu/aat/300220572,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,,,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Navy V-12 bulletin,no. 1,United States,naf,http://id.loc.gov/authorities/names/n78095330,,,,,,,,,,,,,,,,,,,,,,,,Naval education,fast,http://id.worldcat.org/fast/1034991,,,,,,,,,,The,"Navy college training program, V-12. Curricula, schedules, course descriptions",,text,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0033_001,insistent_change_0033,,,,,,,,,,,,,,,,,,,,,,,On-site Access,Specified Group/UNI Access,CNETrestricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0045,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0045.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1940s/wwii,12140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cover,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0033_002,insistent_change_0033,,,,,,,,,,,,,,,,,,,,,,,On-site Access,Specified Group/UNI Access,CNETrestricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0046,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0046.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1940s/wwii,12141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pages 4-5,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0033_003,insistent_change_0033,,,,,,,,,,,,,,,,,,,,,,,On-site Access,Specified Group/UNI Access,CNETrestricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0047,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0047.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1940s/wwii,12142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pages 10-11,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0034,,,,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,series,1,Series: XIV: World War II,subseries,2,Subseries XIV.1: General,,,,,203,6,December 1931,1931-12,,,TRUE,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,,,,,,,No linguistic content,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/zxx,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,"Lewis, Jack M.",,,,personal,TRUE,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,,,,,,,,,,,rights holder,Columbia University copyright,,,,,,,,,,New York (State),naf,http://id.loc.gov/authorities/names/n80126293,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,Columbia University,naf,http://id.loc.gov/authorities/names/n81024714,corporate,Low Memorial Library,naf,http://id.loc.gov/authorities/names/no97070280,corporate,,,,,,,,,,,,,Air defenses,fast,http://id.worldcat.org/fast/802341,Students,fast,http://id.worldcat.org/fast/1136041,,,,,,,,Student volunteers of the Civilian Defense Corps posed on top of South Hall as an air raid precaution,,still image,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0034_001,insistent_change_0034,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,1491_AirRaidDrill,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/existing/1491_AirRaidDrill.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1940s/wwii,12143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recto,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0035,,,,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,series,1,Series: XIV: World War II,subseries,2,Subseries XIV.1: General,,,,,203,14,1942,1942,,,TRUE,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,,,,,,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,"Lewis, Jack M.",,,,personal,TRUE,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,,,,,,,,,,,rights holder,Columbia University copyright,,,,,New York (N.Y.),,,,,United States,naf,http://id.loc.gov/authorities/names/n78095330,,,,Columbia University,naf,http://id.loc.gov/authorities/names/n81024714,corporate,,,,,,,,,,,,,,,,,Military education,fast,http://id.worldcat.org/fast/1021108,Universities and colleges--Alumni and alumnae,fast,http://id.worldcat.org/fast/1161636,World War (1939-1945),fast,http://id.worldcat.org/fast/1180924,,,,,Young Columbia Alumni training on the U.S.S. Prairie State to become ensigns,,still image,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0035_001,insistent_change_0035,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,4652_NavalCadets,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/existing/4652_NavalCadets.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1940s/wwii,12144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recto,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0036,,,,Office of Public Affairs Photograph Collection,http://id.library.columbia.edu/term/29a3db7f-e4d3-451a-a3c0-ff2e4c3c0fa4,series,1,Series II: Negatives,subseries,2,"Subseries II.4. Events, 1946-1971",,,,,22,,"June 2, 1949",1949-06-02,,,TRUE,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,,,,,,,No linguistic content,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/zxx,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,,,,,,,,,,,,,,,,,,,,rights holder,Columbia University copyright,,,,,New York (N.Y.),,,,,,,,,,,Columbia University,naf,http://id.loc.gov/authorities/names/n81024714,corporate,,,,,,,,,,,,,,,,,Cyclotrons,fast,http://id.worldcat.org/fast/886021,,,,,,,,,,,Cyclotron in Pupin Hall,,still image,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0036_001,insistent_change_0036,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,3395_CyclotronColor,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/existing/3395_CyclotronColor.jpg,,12145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recto,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0037,,,,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,series,1,Series XV: Columbiana Negatives,subseries,2,Subseries XV.2: Subjects-Copy Negatives,,,,,6,,undated (circa 1940s),1940,1949,inferred,TRUE,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,,,,,,,No linguistic content,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/zxx,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,,,,,,,,,,,,,,,,,,,,,,date note,Date inferred from item contents,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,Columbia University,naf,http://id.loc.gov/authorities/names/n81024714,corporate,"Dunning, John R. (John Ray), 1907-1975",naf,http://id.loc.gov/authorities/names/n86053379,personal,"Fermi, Enrico, 1901-1954",naf,http://id.loc.gov/authorities/names/n50026886,personal,"Mitchell, Dana P. (Dana Paul), 1899-1966",naf,http://id.loc.gov/authorities/names/no2023101335,personal,,,,,Cyclotrons,fast,http://id.worldcat.org/fast/886021,,,,,,,,,,,In the Cyclotron Laboratory at Columbia,,still image,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0037_001,insistent_change_0037,,,,,,,,,,,,,,,,,,,,,,,On-site Access,Specified Group/UNI Access,CNETrestricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,3396_CyclotronLab,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/existing/3396_CyclotronLab.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1940s/wwii,12146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recto,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0038,,,,Core Curriculum Records,http://id.library.columbia.edu/term/5a3d504e-d307-471d-b33c-f0ebf4fa2db0,series,1,"Series I: Contemporary Civilization, 1937-2007",subseries,2,"Subseries I.1: Syllabi, 1937-2007",,,,,1,8,March 1943,1943-03,,,TRUE,,,,,,documents,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm003185,,,,Examinations,fast,http://id.worldcat.org/fast/1423780,,,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,,,,,,,,,,,,,,,,,,,,rights holder,Columbia University copyright,,,,,New York (N.Y.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Civilization, Modern",fast,http://id.worldcat.org/fast/863073,,,,,,,,,,,Form A of Contemporary Civilization B2 Mid-Term Examination,,text,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0038_001,insistent_change_0038,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0048,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0048.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1940s/wwii,12147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 1,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0039,,,,Core Curriculum Records,http://id.library.columbia.edu/term/5a3d504e-d307-471d-b33c-f0ebf4fa2db0,series,1,"Series I: Contemporary Civilization, 1937-2007",subseries,2,"Subseries I.1: Syllabi, 1937-2007",,,,,1,8,March 1943,1943-03,,,TRUE,,,,,,documents,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm003185,,,,Examinations,fast,http://id.worldcat.org/fast/1423780,,,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,,,,,,,,,,,,,,,,,,,,rights holder,Columbia University copyright,,,,,New York (N.Y.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Civilization, Modern",fast,http://id.worldcat.org/fast/863073,,,,,,,,,,,Form C of Contemporary Civilization B2 Mid-Term Examination,,text,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0039_001,insistent_change_0039,,,,,,,,,,,,,,,,,,,,,,,Public Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0049,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0049.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1940s/wwii,12148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 1,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0040,,,,Douglas Moore Papers,http://id.library.columbia.edu/term/bb8cee5e-d4b6-41e6-b75b-d28d18f09071,series,1,"Series III. Course Materials, Lectures, and Talks, 1930-1960s, undated",,,,,,,,21,,1940,1940,,,TRUE,,,,,,documents,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm003185,,,,lists (document genres),aat,http://vocab.getty.edu/aat/300027119,Outlines and syllabi,fast,http://id.worldcat.org/fast/1423836,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,"Moore, Douglas, 1893-1969",naf,http://id.loc.gov/authorities/names/n85282698,,personal,TRUE,Creator,marcrelator,http://id.loc.gov/vocabulary/relators/cre,,,,,,,,,,,,,,,,,New York (N.Y.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Music,fast,http://id.worldcat.org/fast/1030269,Music--Study and Teaching,fast,http://id.worldcat.org/fast/1030347,,,,,,,,"Class Meetings, Humanities B2 - Spring Session. 1 page",,text,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0040_001,insistent_change_0040,,,,,,,,,,,,,,,,,,,,,,,On-site Access,Specified Group/UNI Access,CNETrestricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0050,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0050.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1940s/music,12149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recto,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,item,insistent_change_0041,,,,Douglas Moore Papers,http://id.library.columbia.edu/term/bb8cee5e-d4b6-41e6-b75b-d28d18f09071,series,1,"Series III. Course Materials, Lectures, and Talks, 1930-1960s, undated",,,,,,,,21,,undated (circa 1940s),1940,1949,inferred,TRUE,,,,,,documents,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm003185,,,,Outlines and syllabi,fast,http://id.worldcat.org/fast/1423836,,,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,"Moore, Douglas, 1893-1969",naf,http://id.loc.gov/authorities/names/n85282698,,personal,TRUE,Creator,marcrelator,http://id.loc.gov/vocabulary/relators/cre,,,,Columbia University,naf,http://id.loc.gov/authorities/names/n81024714,corporate,Contributor,marcrelator,http://id.loc.gov/vocabulary/relators/ctb,,,date note,Date inferred from item contents,,,New York (N.Y.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Music,fast,http://id.worldcat.org/fast/1030269,,,,,,,,,,,"Humanities MB1, RMB1 Reading Assignments, Records, etc.",,text,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0041_001,insistent_change_0041,,,,,,,,,,,,,,,,,,,,,,,On-site Access,Specified Group/UNI Access,CNETrestricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0051,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0051.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1940s/music,12150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 1,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0041_002,insistent_change_0041,,,,,,,,,,,,,,,,,,,,,,,On-site Access,Specified Group/UNI Access,CNETrestricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0052,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0052.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1940s/music,12151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 2,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0041_003,insistent_change_0041,,,,,,,,,,,,,,,,,,,,,,,On-site Access,Specified Group/UNI Access,CNETrestricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0053,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0053.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1940s/music,12152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 3,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0041_004,insistent_change_0041,,,,,,,,,,,,,,,,,,,,,,,On-site Access,Specified Group/UNI Access,CNETrestricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0054,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0054.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1940s/music,12153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 4,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0041_005,insistent_change_0041,,,,,,,,,,,,,,,,,,,,,,,On-site Access,Specified Group/UNI Access,CNETrestricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0055,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0055.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1940s/music,12154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 5,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0041_006,insistent_change_0041,,,,,,,,,,,,,,,,,,,,,,,On-site Access,Specified Group/UNI Access,CNETrestricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0056,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0056.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1940s/music,12155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 6,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0041_007,insistent_change_0041,,,,,,,,,,,,,,,,,,,,,,,On-site Access,Specified Group/UNI Access,CNETrestricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0057,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0057.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1940s/music,12156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 7,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0041_008,insistent_change_0041,,,,,,,,,,,,,,,,,,,,,,,On-site Access,Specified Group/UNI Access,CNETrestricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0058,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0058.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1940s/music,12157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 8,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0041_009,insistent_change_0041,,,,,,,,,,,,,,,,,,,,,,,On-site Access,Specified Group/UNI Access,CNETrestricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0059,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0059.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1940s/music,12158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 9,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
core_100_exhibit,asset,insistent_change_0041_010,insistent_change_0041,,,,,,,,,,,,,,,,,,,,,,,On-site Access,Specified Group/UNI Access,CNETrestricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,original filename,RBML_Core_0060,filename,https://exhibitions-dev.library.columbia.edu/csvimport/RBML_core_omeka/new/RBML_Core_0060.jpg,https://exhibitions.library.columbia.edu/exhibits/show/columbia_core_100/1940s/music,12159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,page 10,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,reformatted digital
