_digital_object_type.string_key,_parent_digital_objects-1.identifier,_project.string_key,collection-1:collection_term.value,collection-1:collection_term.uri,omeka_identifier-1:omeka_identifier_value,clio_identifier-1:clio_identifier_value,name-1:name_term.value,name-1:name_term.name_type,name-1:name_role-1:name_role_term.authority,name-1:name_role-1:name_role_term.uri,name-1:name_role-1:name_role_term.value,name-1:name_term.authority,name-1:name_term.uri,name-2:name_term.value,name-2:name_term.name_type,name-2:name_role-1:name_role_term.authority,name-2:name_role-1:name_role_term.uri,name-2:name_role-1:name_role_term.value,name-2:name_term.authority,name-2:name_term.uri,name-3:name_term.value,name-3:name_term.name_type,name-3:name_role-1:name_role_term.authority,name-3:name_role-1:name_role_term.uri,name-3:name_role-1:name_role_term.value,name-3:name_term.authority,name-3:name_term.uri,date_created-1:date_created_start_value,date_created-1:date_created_end_value,date_created-1:date_created_type,date_created_textual-1:date_created_textual_value,abstract-1:abstract_value,location-1:location_term.code,location-1:location_term.authority,location-1:location_term.uri,location-1:location_term.value,location-1:location_sublocation,location-1:location_shelf_location-1:location_shelf_location_free_text,location-1:location_shelf_location-1:location_shelf_location_box_number,location-1:location_shelf_location-1:location_shelf_location_folder_number,object_in_context_url-1:object_in_context_url_value,object_in_context_url-2:object_in_context_url_value,note-1:note_value,note-1:note_type,note-2:note_value,note-2:note_type,note-3:note_value,note-3:note_type,digital_origin-1:digital_origin_value,language-1:language_term.authority,language-1:language_term.uri,language-1:language_term.value,language_of_cataloging-1:language_of_cataloging_term.value,language_of_cataloging-1:language_of_cataloging_term.authority,language_of_cataloging-1:language_of_cataloging_term.uri,form-1:form_term.value,form-1:form_term.authority,form-1:form_term.uri,form-2:form_term.value,form-2:form_term.authority,form-2:form_term.uri,note-6:note_value,note-6:note_type,genre-1:genre_term.value,genre-1:genre_term.authority,genre-1:genre_term.uri,type_of_resource-1:type_of_resource_value,type_of_resource-2:type_of_resource_value,relatedItem_Project,projectURL,place_of_origin-1:place_of_origin_value,place_authority_identifier,publisher-1:publisher_value,subject_topic-1:subject_topic_term.value,subject_topic-1:subject_topic_term.authority,subject_topic-1:subject_topic_term.uri,subject_topic-2:subject_topic_term.value,subject_topic-2:subject_topic_term.authority,subject_topic-2:subject_topic_term.uri,subject_name-1:subject_name_term.value,subject_name-1:subject_name_term.name_type,subject_name-1:subject_name_term.authority,subject_name-1:subject_name_term.uri,subject_name-2:subject_name_term.value,subject_name-2:subject_name_term.name_type,subject_name-2:subject_name_term.authority,subject_name-2:subject_name_term.uri,subject_name-3:subject_name_term.value,subject_name-3:subject_name_term.name_type,subject_name-3:subject_name_term.authority,subject_name-3:subject_name_term.uri,subject_name-4:subject_name_term.value,subject_name-4:subject_name_term.name_type,subject_name-4:subject_name_term.authority,subject_name-4:subject_name_term.uri,subject_name-5:subject_name_term.value,subject_name-5:subject_name_term.name_type,subject_name-5:subject_name_term.authority,subject_name-5:subject_name_term.uri,subject_name-6:subject_name_term.value,subject_name-6:subject_name_term.name_type,subject_name-6:subject_name_term.authority,subject_name-6:subject_name_term.uri,subject_name-7:subject_name_term.value,subject_name-7:subject_name_term.name_type,subject_name-7:subject_name_term.authority,subject_name-7:subject_name_term.uri,subject_name-8:subject_name_term.value,subject_name-8:subject_name_term.name_type,subject_name-8:subject_name_term.authority,subject_name-8:subject_name_term.uri,subject_title-1:subject_title_term.value,subject_title-1:subject_title_term.authority,subject_title-1:subject_title_term.uri,subject_geographic-1:subject_geographic_term.value,subject_geographic-1:subject_geographic_term.authority,subject_geographic-1:subject_geographic_term.uri,title-1:title_non_sort_portion,title-1:title_sort_portion,_identifiers-1
asset,musicatcolumbia_nnx,music_at_columbia,,,omeka_6846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/undergraduate-curriculum/mason,,D. G. Mason.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daniel Gregory Mason,musicatcolumbia_nnx_000
item,,music_at_columbia,Historical Biographical Files,http://id.library.columbia.edu/term/17769d71-54a1-4af3-a946-b0609e07c09a,,,Columbia University. Trustees,corporate,marcrelator,http://id.loc.gov/vocabulary/relators/cre,Creator,naf,http://id.loc.gov/authorities/names/n85088346,,,,,,,,,,,,,,,1938-04-27,,,"April 27, 1938",,NNC-UA,marcorg,http://id.loc.gov/authorities/names/no2007136816,Columbia University. Archives,Historical Biographical Files,,Box 201,Folder 14,,,,,,,,,reformatted digital,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,,,,,,text,,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,Columbia University,,,,,,,"MacDowell, Edward, 1860-1908",personal,naf,http://id.loc.gov/authorities/names/n50053369,"Butler, Nicholas Murray, 1862-1947",personal,naf,http://id.loc.gov/authorities/names/n50032600,"Mason, Daniel Gregory, 1873-1953",personal,naf,http://id.loc.gov/authorities/names/n50043667,"Schelling, Ernest, 1876-1939",personal,naf,http://id.loc.gov/authorities/names/no91023628,,,,,,,,,,,,,,,,,,,,,,,,Invitation to the Edward MacDowell Commemorative Exhibition,musicatcolumbia_npn
asset,musicatcolumbia_npn,music_at_columbia,,,omeka_6320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/macdowell-era/commemorative-exhibit,,110118005.tif,filename,110118005.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Front,musicatcolumbia_npn_001
asset,musicatcolumbia_brh,music_at_columbia,,,omeka_6459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/composition/otto-luening,,110118144.tif,filename,110118144.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Title Page,musicatcolumbia_brh_003
asset,musicatcolumbia_nfl,music_at_columbia,,,omeka_6329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/music-performance--the-early-y/the-early-years,,110118014.tif,filename,110118014.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Title Page,musicatcolumbia_nfl_001
item,,music_at_columbia,Edward MacDowell Papers,http://id.library.columbia.edu/term/fe7fb4ec-c8fd-4a4d-8cba-52424454d24a,,,,,,,,,,,,,,,,,,,,,,,,1898-01-10,,inferred,"January 10, 1898",Program for concert benefiting the 1898 Barnard yearbook. Date of creation inferred from date of concert.,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,,,,,,,,,,,,,reformatted digital,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,printed ephemera,aat,http://vocab.getty.edu/aat/300264821,,,,concert programs,original_format,,,,text,,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,Concerts,fast,http://id.worldcat.org/fast/874069,,,,"MacDowell, Edward, 1860-1908",personal,naf,http://id.loc.gov/authorities/names/n50053369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pianoforte Recital by Edward MacDowell, Program",musicatcolumbia_nzg
asset,musicatcolumbia_nzg,music_at_columbia,,,omeka_6359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/macdowell-era/performances,,110118044.tif,filename,110118044.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,musicatcolumbia_nzg_099
asset,musicatcolumbia_buw,music_at_columbia,,,omeka_6385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110118070.tif,filename,110118070.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 3,musicatcolumbia_buw_003
asset,musicatcolumbia_brh,music_at_columbia,,,omeka_6469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/composition/otto-luening-part-2,,110118154.tif,filename,110118154.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 13,musicatcolumbia_brh_013
item,,music_at_columbia,Historical Subject Files,http://id.library.columbia.edu/term/0fa21d61-a576-4574-9433-6e907a8a1e69,,,"Sabin, Robert, 1949-",personal,marcrelator,http://id.loc.gov/vocabulary/relators/aut,Author,naf,http://id.loc.gov/authorities/names/n80137363,,,,,,,,,,,,,,,1940-02-10,,,"February 10, 1940",Article in Musical America about Paul Henry Lang's Columbia University Class,NNC-UA,marcorg,http://id.loc.gov/authorities/names/no2007136816,Columbia University. Archives,Historical Subject Files,,Box 178,Folder 6,,,,,,,"Musical America, February 10, 1940",relatedItem,reformatted digital,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,periodicals,aat,http://vocab.getty.edu/aat/300026657,,,,,,,,,text,still image,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,Musical America,Music,fast,http://id.worldcat.org/fast/1030269,"Education, Higher",fast,http://id.worldcat.org/fast/903005,"Lang, Paul Henry, 1901-1991",personal,naf,http://id.loc.gov/authorities/names/n50038742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Musical America's Education Department--A Glimpse of a Modern Graduate Music Seminar,musicatcolumbia_oob
asset,musicatcolumbia_oob,music_at_columbia,,,omeka_6474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/historical-musicology/paul-henry-lang,,110118159.tif,filename,110118159.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 261,musicatcolumbia_oob_261
item,,music_at_columbia,Historical Subject Files,http://id.library.columbia.edu/term/0fa21d61-a576-4574-9433-6e907a8a1e69,,,,,,,,,,,,,,,,,,,,,,,,1957,,questionable,circa 1957,,NNC-UA,marcorg,http://id.loc.gov/authorities/names/no2007136816,Columbia University. Archives,Historical Subject Files,Portraits,Box 22,,,,,,,,,,reformatted digital,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,,,,,,still image,,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,,,,,,,"Moore, Douglas, 1893-1969",personal,naf,http://id.loc.gov/authorities/names/n85282698,"Chávez, Carlos, 1899-1978",personal,naf,http://id.loc.gov/authorities/names/n79108394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Photograph of Douglas Moore and Carlos Chavez,musicatcolumbia_oro
asset,musicatcolumbia_oro,music_at_columbia,,,omeka_6453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/composition/composers,,110118138.tif,filename,110118138.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Photograph of Douglas Moore and Carlos Chavez,musicatcolumbia_oro_000
item,,music_at_columbia,Edward MacDowell Papers,http://id.library.columbia.edu/term/fe7fb4ec-c8fd-4a4d-8cba-52424454d24a,,,"MacDowell, Edward, 1860-1908",personal,marcrelator,http://id.loc.gov/vocabulary/relators/aut,Author,naf,http://id.loc.gov/authorities/names/n50053369,"Low, Seth, 1850-1916",personal,marcrelator,http://id.loc.gov/vocabulary/relators/rcp,Addressee,naf,http://id.loc.gov/authorities/names/n86071930,,,,,,,,1904-05-30,,,"May 30, 1904",,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,,,,,,,,,,,,,reformatted digital,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,correspondence,aat,http://vocab.getty.edu/aat/300026877,,,,,,,,,text,,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,,,,,,,"Butler, Nicholas Murray, 1862-1947",personal,naf,http://id.loc.gov/authorities/names/n50032600,Columbia University. Department of Music,corporate,naf,http://id.loc.gov/authorities/names/n85082374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Autograph Letter, Signed to Seth Low",musicatcolumbia_ory
asset,musicatcolumbia_ory,music_at_columbia,,,omeka_6364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/macdowell-era/department-chair,,110118049.tif,filename,110118049.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Autograph Letter, Signed to Seth Low",musicatcolumbia_ory_000
item,,music_at_columbia,Edward MacDowell Papers,http://id.library.columbia.edu/term/fe7fb4ec-c8fd-4a4d-8cba-52424454d24a,,,,,,,,,,,,,,,,,,,,,,,,1902,,,1902,Autographed photograph,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,,,,,,,,,,,,,reformatted digital,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,,,,,,still image,,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,,,,,,,,,,"MacDowell, Edward, 1860-1908",personal,naf,http://id.loc.gov/authorities/names/n50053369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edward Alexander MacDowell,musicatcolumbia_our
asset,musicatcolumbia_our,music_at_columbia,,,omeka_6843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/beginnings/edward-macdowell,,MacDowell_crop.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edward Alexander MacDowell,musicatcolumbia_our_000
asset,musicatcolumbia_brh,music_at_columbia,,,omeka_6468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/composition/otto-luening-part-2,,110118153.tif,filename,110118153.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 12,musicatcolumbia_brh_012
item,,music_at_columbia,Office of Public Affairs Photograph Collection,http://id.library.columbia.edu/term/29a3db7f-e4d3-451a-a3c0-ff2e4c3c0fa4,,,,,,,,,,,,,,,,,,,,,,,,1948-05,,,May 1948,,NNC-UA,marcorg,http://id.loc.gov/authorities/names/no2007136816,Columbia University. Archives,"Office of Public Affairs Photograph Collection, Series I: Photographs",,Box 15,"Folder 13, Ditson Awards",,,,,,,,,reformatted digital,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,,,,,,still image,,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,,,,,,,"Dixon, Dean, 1915-1976",personal,naf,http://id.loc.gov/authorities/names/n90641511,CBS Symphony Orchestra,corporate,naf,http://id.loc.gov/authorities/names/no96064922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dean Dixon Conducts CBS Symphony Orchestra,musicatcolumbia_pix
asset,musicatcolumbia_pix,music_at_columbia,,,omeka_6838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/ditson-fund/conductors-award,,Dean Dixon CBS Symphony.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dean Dixon Conducts CBS Symphony Orchestra,musicatcolumbia_pix_000
asset,musicatcolumbia_lwe,music_at_columbia,,,omeka_6356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/music-performance--the-early-y/the-early-years,,110118041.tif,filename,110118041.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Back,musicatcolumbia_lwe_002
item,,music_at_columbia,Office of Public Affairs Photograph Collection,http://id.library.columbia.edu/term/29a3db7f-e4d3-451a-a3c0-ff2e4c3c0fa4,,,,,,,,,,,,,,,,,,,,,,,,1958,,,1958,,NNC-UA,marcorg,http://id.loc.gov/authorities/names/no2007136816,Columbia University. Archives,"Office of Public Affairs Photograph Collection, Series I: Photographs",,Box 15,"Folder 13, Ditson Awards",,,,,,,,,reformatted digital,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,,,,,,still image,,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,,,,,,,"Bernstein, Leonard, 1918-1990",personal,naf,http://id.loc.gov/authorities/names/n50007704,"Bernstein, Felicia",personal,naf,http://id.loc.gov/authorities/names/n88226090,"Moore, Douglas, 1893-1969",personal,naf,http://id.loc.gov/authorities/names/n85282698,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leonard Bernstein Receiving Ditson Conducting Award,musicatcolumbia_pui
asset,musicatcolumbia_pui,music_at_columbia,,,omeka_6839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/ditson-fund/conductors-award,,"Bernstein, Moore, Ditson Award.jpg",filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leonard Bernstein Receiving Ditson Conducting Award,musicatcolumbia_pui_000
asset,musicatcolumbia_atv,music_at_columbia,,,omeka_7024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/beginnings/ludlow-gift,,Ludlow Gift page 2.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,musicatcolumbia_atv_002
item,,music_at_columbia,Historical Biographical Files,http://id.library.columbia.edu/term/17769d71-54a1-4af3-a946-b0609e07c09a,,,,,,,,,,,,,,,,,,,,,,,,1938,,approximate,circa 1938,"Photograph of bronze relief portrait, created between 1937 and 1938",NNC-UA,marcorg,http://id.loc.gov/authorities/names/no2007136816,Columbia University. Archives,Historical Biographical Files,,Box 201,"Folder 14, MacDowell, Edward Alexander",,,,,,,"Bronze relief portrait by Bashka Paeff, Peterborough, New Hampshire and New York City, 1937-38",relatedItem,reformatted digital,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,,,,,,still image,,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,,,,,,,"MacDowell, Edward, 1860-1908",personal,naf,http://id.loc.gov/authorities/names/n50053369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edward Alexander MacDowell,musicatcolumbia_qhi
asset,musicatcolumbia_qhi,music_at_columbia,,,omeka_7021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/chairpersons/chairpersons,,MacDowell Bas Relief.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edward Alexander MacDowell,musicatcolumbia_qhi_000
asset,musicatcolumbia_exx,music_at_columbia,,,omeka_6412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/music/smith-article,,110118097.tif,filename,110118097.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 188,musicatcolumbia_exx_188
asset,musicatcolumbia_exx,music_at_columbia,,,omeka_6418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/music/smith-article,,110118103.tif,filename,110118103.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 194,musicatcolumbia_exx_194
item,,music_at_columbia,,,,,"Ussachevsky, Vladimir, 1911-1990",personal,marcrelator,http://id.loc.gov/vocabulary/relators/aut,Author,naf,http://id.loc.gov/authorities/names/n82155109,,,,,,,,,,,,,,,1951,1990,inferred,between 1951 and 1990,Dates inferred from date Ampex 400 tape recorder purchase (1951) and date of death (1990).,NNC-UA,marcorg,http://id.loc.gov/authorities/names/no2007136816,Columbia University. Archives,Printed Catalog of Music Centennial,,,,,,,,,,,,reformatted digital,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,manuscripts,lcsh,http://id.loc.gov/authorities/subjects/sh85080672,,,,,,,,,text,,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,Magnetic recorders and recording,fast,http://id.worldcat.org/fast/1005759,Composition (Music),fast,http://id.worldcat.org/fast/871761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notes on Ampex 400 Tape Recorder,musicatcolumbia_qpt
asset,musicatcolumbia_qpt,music_at_columbia,,,omeka_7249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/electronic-and-computer-music/vladimir-ussachevsky,,Ussachevsky Tape Recorder.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unnumbered Page,musicatcolumbia_qpt_001
asset,musicatcolumbia_exx,music_at_columbia,,,omeka_6420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/music-centennial/music/smith-article,,110118105.tif,filename,110118105.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 196,musicatcolumbia_exx_196
item,,music_at_columbia,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,,,Columbia University. Department of Music,corporate,marcrelator,http://id.loc.gov/vocabulary/relators/cre,Creator,naf,http://id.loc.gov/authorities/names/n85082374,,,,,,,,,,,,,,,1940,1949,approximate,circa 1940s,"Opera Workshop production of ""Evangeline"": rehearsal photograph",NNC-UA,marcorg,http://id.loc.gov/authorities/names/no2007136816,Columbia University. Archives,"Historical Photograph Collection, Series XI: SASL (Student Activities and Student Life)","Subseries XI.5: Performing Groups-Opera Workshop, Misc. MS 197",,,,,,,,,,,reformatted digital,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,,,,,,still image,,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,,,Columbia University,Operas,fast,http://id.worldcat.org/fast/1046191,Theater rehearsals,fast,http://id.worldcat.org/fast/1149356,"Luening, Otto, 1900-1996",personal,naf,http://id.loc.gov/authorities/names/n84212979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Otto Luening Conducting Rehearsal, Photograph",musicatcolumbia_qyg
asset,musicatcolumbia_qyg,music_at_columbia,,,omeka_6422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110118107.tif,filename,110118107.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Otto Luening Conducting Rehearsal, Photograph",musicatcolumbia_qyg_000
item,,music_at_columbia,,,,,Columbia University,corporate,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,Publisher,naf,http://id.loc.gov/authorities/names/n81024714,,,,,,,,,,,,,,,1911-05,,,May 1911,,NNC-UA,marcorg,http://id.loc.gov/authorities/names/no2007136816,Columbia University. Archives,,,,,,,,,,,"Columbia University Quarterly III/4, September 1911",relatedItem,reformatted digital,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,English,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,,,,,,still image,,Music at Columbia: The First 100 Years,http://www.columbia.edu/cgi-bin/cul/resolve?clio9628664,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,Columbia University,School contests,fast,http://id.worldcat.org/fast/1107270,Singing,fast,http://id.worldcat.org/fast/1119311,Columbia University,corporate,naf,http://id.loc.gov/authorities/names/n81024714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Interclass Song Contest,musicatcolumbia_rbw
