identifier_omeka,identifier_clio,location_url_physicalObject,item - public,item - featured,language,shelfLocator,digitalOrigin,form,form_authority,form 2,form_authority 2,form 3,form_authority 3,form_originalFormat,extent,physicalNote,note 1,note 2,note_ownership,relatedItem_collection,sublocation,physicalLocation,physicalLocation_authority,keyDate-start,keyDate-end,dateQualifier,subject_name,subject_name_authority,subject_name_authority_identifier,subject_name 2,subject_name_authority 2,subject_name_authority_identifier 2,subject_name 3,subject_name_authority 3,subject_name_authority_identifier 3,subject_topic,subject_topic_authority,subject_topic_authority_identifier,subject_topic 2,subject_topic_authority 2,subject_topic_authority_identifier 2,subject_geographic 1,subject_geographic_authority 1,subject_geographic_authority_identifier 1,subject_geographic 2,subject_geographic_authority 2,subject_geographic_authority_identifier 2,subject_geographic_hierarchical_street,subject_geographic_hierarchical_borough,subject_geographic_hierarchical_city,subject_geographic_hierarchical_state,subject_geographic_hierarchical_province,subject_geographic_hierarchical_country,subject_temporal,title_nonSort,title,title2,title2_type,identifier_title,partName,name_primary,name_primary_type,name_primary_authority,name_primary_authority_identifier,name_primary_role_code,name_primary_role_text,name,name_type,name_authority,name_authority_uri,role_code,role_text,dateCreated,publisher,place,place_authority,place_authority_identifier,abstract 1,abstract 2,note_filename 1,note_filename 2,typeOfResource,accessCondition,languageOfCataloging,location_url_ObjectInContext,relatedItem_Project,projectURL
8428,,,1,0,,,reformatted digital,correspondence,,letter,,,,,,,Also 164 & 166 Crosby,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1901,,exact,"Louis Amberg, Brill & Co.",,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 628 & 630 Broadway,Borough: Manhattan,New York,New York,,United States,,,"Louis Amberg, Brill & Co.. Letter",,,,Recto,"Louis Amberg, Brill & Co.",corporate,,,,,Yardley (collector),personal,,,,,1901,,,,,,,ave_yardley_00068r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/yardley/streetnamesa-c/crosbystreet,John H. Yardley Collection of Architectural Letterheads,
8427,,,1,0,,,reformatted digital,correspondence,,letter,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1899,,exact,J. S. Shields & Co.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 596 Broadway,Borough: Manhattan,New York,New York,,United States,,,J. S. Shields & Co.. Letter,,,,Recto,J. S. Shields & Co.,corporate,,,,,Yardley (collector),personal,,,,,1899,,,,,,,ave_yardley_00067r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/yardley/streetnamesa-c/broadway4,John H. Yardley Collection of Architectural Letterheads,
8426,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1918,,exact,Hoffman Corr MF'G Co.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 549 Broadway,Borough: Manhattan,New York,New York,,United States,,,Hoffman Corr MF'G Co.. Bill or receipt,,,,Recto,Hoffman Corr MF'G Co.,corporate,,,,,Yardley (collector),personal,,,,,1918,,,,,,,ave_yardley_00066r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/yardley/streetnamesa-c/broadway4,John H. Yardley Collection of Architectural Letterheads,
8425,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,Near Broome,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1870,,exact,C. G. Gunther's Sons,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 502 & 504 Broadway,Borough: Manhattan,New York,New York,,United States,,,C. G. Gunther's Sons. Bill or receipt,,,,Recto,C. G. Gunther's Sons,corporate,,,,,Yardley (collector),personal,,,,,1870,,,,,,,ave_yardley_00065r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/yardley/streetnamesa-c/broadway4,John H. Yardley Collection of Architectural Letterheads,
8424,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1913,,exact,Charles Broadway Rouss,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 549-555 Broadway,Borough: Manhattan,New York,New York,,United States,,,Charles Broadway Rouss. Bill or receipt,,,,Recto,Charles Broadway Rouss,corporate,,,,,Yardley (collector),personal,,,,,1913,,,,,,,ave_yardley_00064r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/yardley/streetnamesa-c/broadway4,John H. Yardley Collection of Architectural Letterheads,
8423,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1906,,exact,Butler Brothers,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 495 & 497 Broadway,Borough: Manhattan,New York,New York,,United States,,,Butler Brothers. Bill or receipt,,,,Recto,Butler Brothers,corporate,,,,,Yardley (collector),personal,,,,,1906,,,,,,,ave_yardley_00063r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/yardley/streetnamesa-c/broadway4,John H. Yardley Collection of Architectural Letterheads,
8422,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1896,,exact,Butler Brothers,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 495 & 497 Broadway,Borough: Manhattan,New York,New York,,United States,,,Butler Brothers. Bill or receipt,,,,Recto,Butler Brothers,corporate,,,,,Yardley (collector),personal,,,,,1896,,,,,,,ave_yardley_00062r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/yardley/streetnamesa-c/broadway4,John H. Yardley Collection of Architectural Letterheads,
8421,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,"Corner of Broome; also 205 Broadway, corner of Fulton",,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1878,,exact,Goodyear's,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,"Street: 488,490 & 492 Broadway",Borough: Manhattan,New York,New York,,United States,,,Goodyear's . Bill or receipt,,,,Recto,Goodyear's ,corporate,,,,,Yardley (collector),personal,,,,,1878,,,,,,,ave_yardley_00061r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/yardley/streetnamesa-c/broadway4,John H. Yardley Collection of Architectural Letterheads,
8420,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,Corner of Broome,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1898,,exact,Mechanics & Traders Bank,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 486 Broadway,Borough: Manhattan,New York,New York,,United States,,,Mechanics & Traders Bank. Bill or receipt,,,,Recto,Mechanics & Traders Bank,corporate,,,,,Yardley (collector),personal,,,,,1898,,,,,,,ave_yardley_00060r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/yardley/streetnamesa-c/broadway4,John H. Yardley Collection of Architectural Letterheads,
8419,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1884,,exact,Wm. H. Lyon & Co.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 483 & 485 Broadway,Borough: Manhattan,New York,New York,,United States,,,Wm. H. Lyon & Co.. Bill or receipt,,,,Recto,Wm. H. Lyon & Co.,corporate,,,,,Yardley (collector),personal,,,,,1884,,,,,,,ave_yardley_00059r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/yardley/streetnamesa-c/broadway4,John H. Yardley Collection of Architectural Letterheads,
8418,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1884,,exact,Wm. H. Lyon & Co.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 483 & 485 Broadway,Borough: Manhattan,New York,New York,,United States,,,Wm. H. Lyon & Co.. Bill or receipt,,,,Recto,Wm. H. Lyon & Co.,corporate,,,,,Yardley (collector),personal,,,,,1884,,,,,,,ave_yardley_00058r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/yardley/streetnamesa-c/broadway4,John H. Yardley Collection of Architectural Letterheads,
8417,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1884,,exact,Wm. H. Lyon & Co.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 483 & 485 Broadway,Borough: Manhattan,New York,New York,,United States,,,Wm. H. Lyon & Co.. Bill or receipt,,,,Recto,Wm. H. Lyon & Co.,corporate,,,,,Yardley (collector),personal,,,,,1884,,,,,,,ave_yardley_00057r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/yardley/streetnamesa-c/broadway4,John H. Yardley Collection of Architectural Letterheads,
8416,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,Also 46-48 Mercer,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1890,1899,approximate,S. E. Bloch & Bro.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 473 & 475 Broadway,Borough: Manhattan,New York,New York,,United States,,,S. E. Bloch & Bro.. Bill or receipt,,,,Recto,S. E. Bloch & Bro.,corporate,,,,,Yardley (collector),personal,,,,,189-,,,,,,,ave_yardley_00056r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/yardley/streetnamesa-c/broadway4,John H. Yardley Collection of Architectural Letterheads,
8415,,,1,0,,,reformatted digital,correspondence,,letter,,,,,,,Also 31 Mercer,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1903,,exact,J. C. Dowd & Co.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 475 Broadway,Borough: Manhattan,New York,New York,,United States,,,J. C. Dowd & Co.. Letter,,,,Recto,J. C. Dowd & Co.,corporate,,,,,Yardley (collector),personal,,,,,1903,,,,,,,ave_yardley_00055r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/yardley/streetnamesa-c/broadway4,John H. Yardley Collection of Architectural Letterheads,
8414,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,Corner of Grand,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1879,,exact,L. Levenson & Co.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 461-467 Broadway,Borough: Manhattan,New York,New York,,United States,,,L. Levenson & Co.. Bill or receipt,,,,Recto,L. Levenson & Co.,corporate,,,,,Yardley (collector),personal,,,,,1879,,,,,,,ave_yardley_00054r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/yardley/streetnamesd-j/grandstreet,John H. Yardley Collection of Architectural Letterheads,
8413,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,Between Howard and Grand,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1854,,exact,Alfred Munroe & Co.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 441 Broadway,Borough: Manhattan,New York,New York,,United States,,,Alfred Munroe & Co.. Bill or receipt,,,,Recto,Alfred Munroe & Co.,corporate,,,,,Yardley (collector),personal,,,,,1854,,,,,,,ave_yardley_00053r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/yardley/streetnamesa-c/broadway3,John H. Yardley Collection of Architectural Letterheads,
8412,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,Corner of Canal,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1889,,exact,"Hackett, Carhart & Co.",,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 4.18420422E8 Broadway,Borough: Manhattan,New York,New York,,United States,,,"Hackett, Carhart & Co.. Bill or receipt",,,,Recto,"Hackett, Carhart & Co.",corporate,,,,,Yardley (collector),personal,,,,,1889,,,,,,,ave_yardley_00052r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/yardley/streetnamesa-c/canalstreet1,John H. Yardley Collection of Architectural Letterheads,
8411,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,Yes,"Also 279,281,283 Canal",,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1878,,exact,Baldwin the Clothier,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 4.18420422E8 Broadway,Borough: Manhattan,New York,New York,,United States,,,Baldwin the Clothier. Bill or receipt,,,,Verso,Baldwin the Clothier,corporate,,,,,Yardley (collector),personal,,,,,1878,,,,,,,ave_yardley_00051v.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/yardley/streetnamesa-c/canalstreet1,John H. Yardley Collection of Architectural Letterheads,
8410,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,"Also 279,281,283 Canal",,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1878,,exact,Baldwin the Clothier,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 4.18420422E8 Broadway,Borough: Manhattan,New York,New York,,United States,,,Baldwin the Clothier. Bill or receipt,,,,Recto,Baldwin the Clothier,corporate,,,,,Yardley (collector),personal,,,,,1878,,,,,,,ave_yardley_00051r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/yardley/streetnamesa-c/canalstreet1,John H. Yardley Collection of Architectural Letterheads,
8409,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1884,,exact,Butler Brothers,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 380 & 382 Broadway,Borough: Manhattan,New York,New York,,United States,,,Butler Brothers. Bill or receipt,,,,Recto,Butler Brothers,corporate,,,,,Yardley (collector),personal,,,,,1884,,,,,,,ave_yardley_00050r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/yardley/streetnamesa-c/broadway3,John H. Yardley Collection of Architectural Letterheads,
8408,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1893,,exact,Leopold & Friedberger & Co.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 371 Broadway,Borough: Manhattan,New York,New York,,United States,,,Leopold & Friedberger & Co.. Bill or receipt,,,,Recto,Leopold & Friedberger & Co.,corporate,,,,,Yardley (collector),personal,,,,,1893,,,,,,,ave_yardley_00049r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/yardley/streetnamesa-c/broadway3,John H. Yardley Collection of Architectural Letterheads,
8407,,,1,0,,,reformatted digital,correspondence,,letter,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1866,,exact,"Pangborn, Davis & Haydens",,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 353 Broadway,Borough: Manhattan,New York,New York,,United States,,,"Pangborn, Davis & Haydens. Letter",,,,Recto,"Pangborn, Davis & Haydens",corporate,,,,,Yardley (collector),personal,,,,,1866,,,,,,,ave_yardley_00048r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/yardley/streetnamesa-c/broadway3,John H. Yardley Collection of Architectural Letterheads,
8406,,,1,0,,,reformatted digital,correspondence,,letter,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1875,,exact,"Whittemore, Peet, Post & Co.",,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 346 & 348 Broadway,Borough: Manhattan,New York,New York,,United States,,,"Whittemore, Peet, Post & Co.. Letter",,,,Recto,"Whittemore, Peet, Post & Co.",corporate,,,,,Yardley (collector),personal,,,,,1875,,,,,,,ave_yardley_00047r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/yardley/streetnamesa-c/broadway3,John H. Yardley Collection of Architectural Letterheads,
8405,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,Corner of Warren; also at corner of Grand,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1859,,exact,D. Devlin & Company,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,"Street: 258,259 & 260 Broadway",Borough: Manhattan,New York,New York,,United States,,,D. Devlin & Company. Bill or receipt,,,,Recto,D. Devlin & Company,corporate,,,,,Yardley (collector),personal,,,,,1859,,,,,,,ave_yardley_00046r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/yardley/streetnamesd-j/grandstreet,John H. Yardley Collection of Architectural Letterheads,
8404,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,Corner of Warren,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1859,,exact,D. Devlin & Company,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,"Street: 258,259 & 260 Broadway",Borough: Manhattan,New York,New York,,United States,,,D. Devlin & Company. Bill or receipt,,,,Recto,D. Devlin & Company,corporate,,,,,Yardley (collector),personal,,,,,1859,,,,,,,ave_yardley_00045r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/yardley/streetnamesa-c/broadway2,John H. Yardley Collection of Architectural Letterheads,
8403,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1878,,exact,Scheuer & Brother,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 313 & 315 Broadway,Borough: Manhattan,New York,New York,,United States,,,Scheuer & Brother. Bill or receipt,,,,Recto,Scheuer & Brother,corporate,,,,,Yardley (collector),personal,,,,,1878,,,,,,,ave_yardley_00044r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/yardley/streetnamesa-c/broadway3,John H. Yardley Collection of Architectural Letterheads,
8402,,,1,0,,,reformatted digital,printed ephemera,,bill or receipt,,,,,,,,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1878,,exact,Scheuer & Brother,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 313 & 315 Broadway,Borough: Manhattan,New York,New York,,United States,,,Scheuer & Brother. Bill or receipt,,,,Recto,Scheuer & Brother,corporate,,,,,Yardley (collector),personal,,,,,1878,,,,,,,ave_yardley_00043r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/yardley/streetnamesa-c/broadway3,John H. Yardley Collection of Architectural Letterheads,
8401,,,1,0,,,reformatted digital,other medium,,other medium,,,,,,,Not a letterhead,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1900,,approximate,New York Life Insurance Co.,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,,Borough: ,,,,,,,"New York Life Insurance Co., other medium",,,,Recto,New York Life Insurance Co.,corporate,,,,,Yardley (collector),personal,,,,,circa 1900,,,,,,,ave_yardley_00042r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/yardley/streetnamesl-r/miscellaneous,John H. Yardley Collection of Architectural Letterheads,
8400,,,1,0,,,reformatted digital,correspondence,,letter,,,,,,,Building name: Dun Building,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1902,,exact,Mercantile Agency,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 290 Broadway,Borough: Manhattan,New York,New York,,United States,,,Mercantile Agency. Letter,,,,Recto,Mercantile Agency,corporate,,,,,Yardley (collector),personal,,,,,1902,,,,,,,ave_yardley_00041r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/yardley/streetnamesa-c/broadway3,John H. Yardley Collection of Architectural Letterheads,
8399,,,1,0,,,reformatted digital,correspondence,,letter,,,,,,,Building name: Dun Building,,,John H. Yardley Collection of Architectural Letterheads,Avery Classics Collection,NNC-A,marcorg,1917,,exact,Dun's Reviews,,,,,,,,,Letterheads,,,Printed ephemera,,,,,,,,,Street: 290 Broadway,Borough: Manhattan,New York,New York,,United States,,,Dun's Reviews. Letter,,,,Recto,Dun's Reviews,corporate,,,,,Yardley (collector),personal,,,,,1917,,,,,,,ave_yardley_00040r.tif,,Still Image,,eng,https://exhibitions.cul.columbia.edu/index.php/exhibits/show/yardley/streetnamesa-c/broadway3,John H. Yardley Collection of Architectural Letterheads,
