_project.string_key,note-1:note_value,note-1:note_type,_identifiers-1,_parent_digital_objects-1.identifier,_digital_object_type.string_key,omeka_identifier-1:omeka_identifier_value,omeka_identifier-2:omeka_identifier_value,name-1:name_term.value,name-1:name_term.name_type,name-1:name_term.authority,name-1:name_term.uri,name-1:name_role-1:name_role_term.value,name-1:name_role-1:name_role_term.authority,name-1:name_role-1:name_role_term.uri,name-1:name_role2:name_role_term.value,name-1:name_role-2:name_role_term.authority,name-1:name_role-2:name_role_term.uri,name-1:name_role-3:name_role_term.value,name-1:name_role-3:name_role_term.authority,name-1:name_role-3:name_role_term.uri,name-1:name_usage_primary,name-2:name_term.value,name-2:name_term.name_type,name-2:name_term.authority,name-2:name_term.uri,name-2:name_role-1:name_role_term.value,name-2:name_role-1:name_role_term.authority,name-2:name_role-1:name_role_term.uri,name-2:name_role-2:name_role_term.value,name-2:name_role-2:name_role_term.authority,name-2:name_role-2:name_role_term.uri,name-3:name_term.value,name-3:name_term.name_type,name-3:name_term.authority,name-3:name_term.uri,name-3:name_role-1:name_role_term.value,name-3:name_role-1:name_role_term.authority,name-3:name_role-1:name_role_term.uri,name-3:name_role-2:name_role_term.value,name-3:name_role-2:name_role_term.authority,name-3:name_role-2:name_role_term.uri,name-4:name_term.value,name-4:name_term.name_type,name-4:name_term.authority,name-4:name_term.uri,name-4:name_role-1:name_role_term.value,name-4:name_role-1:name_role_term.authority,name-4:name_role-1:name_role_term.uri,name-4:name_role-2:name_role_term.value,name-4:name_role-2:name_role_term.authority,name-4:name_role-2:name_role_term.uri,name-5:name_term.value,name-5:name_term.name_type,name-5:name_term.authority,name-5:name_term.uri,name-5:name_role-1:name_role_term.value,name-5:name_role-1:name_role_term.authority,name-5:name_role-1:name_role_term.uri,name-6:name_term.value,name-6:name_term.name_type,name-6:name_term.authority,name-6:name_term.uri,name-6:name_role-1:name_role_term.value,name-6:name_role-1:name_role_term.authority,name-6:name_role-1:name_role_term.uri,name-6:name_role-2:name_role_term.value,name-6:name_role-2:name_role_term.authority,name-6:name_role-2:name_role_term.uri,name-7:name_term.value,name-7:name_term.name_type,name-7:name_term.authority,name-7:name_term.uri,name-7:name_role-1:name_role_term.value,name-7:name_role-1:name_role_term.authority,name-7:name_role-1:name_role_term.uri,date_created-1:date_created_start_value,date_created_textual-1:date_created_textual_value,date_created-1:date_created_key_date,note-2:note_value,note-2:note_type,type_of_resource-1:type_of_resource_value,type_of_resource-2:type_of_resource_value,language-1:language_term.value,language-1:language_term.authority,language-1:language_term.uri,language-2:language_term.value,language-2:language_term.authority,language-2:language_term.uri,collection-1:collection_term.value,collection-1:collection_term.uri,place_of_origin-1:place_of_origin_value,publisher-1:publisher_value,location-1:location_term.value,location-1:location_term.uri,digital_origin-1:digital_origin_value,form-1:form_term.value,form-1:form_term.authority,form-1:form_term.uri,form-2:form_term.value,form-2:form_term.authority,form-2:form_term.uri,form-3:form_term.value,form-3:form_term.authority,form-3:form_term.uri,subject_topic-1:subject_topic_term.value,subject_topic-1:subject_topic_term.authority,subject_topic-1:subject_topic_term.uri,subject_topic-2:subject_topic_term.value,subject_topic-2:subject_topic_term.authority,subject_topic-2:subject_topic_term.uri,subject_topic-3:subject_topic_term.value,subject_topic-3:subject_topic_term.authority,subject_topic-3:subject_topic_term.uri,subject_topic-4:subject_topic_term.value,subject_topic-4:subject_topic_term.authority,subject_topic-4:subject_topic_term.uri,subject_name-1:subject_name_term.value,subject_name-1:subject_name_term.name_type,subject_name-1:subject_name_term.authority,subject_name-1:subject_name_term.uri,subject_name-2:subject_name_term.value,subject_name-2:subject_name_term.name_type,subject_name-2:subject_name_term.authority,subject_name-2:subject_name_term.uri,subject_name-3:subject_name_term.value,subject_name-3:subject_name_term.name_type,subject_name-3:subject_name_term.authority,subject_name-3:subject_name_term.uri,subject_geographic-1:subject_geographic_term.value,subject_geographic-1:subject_geographic_term.authority,subject_geographic-1:subject_geographic_term.uri,subject_geographic-2:subject_geographic_term.value,subject_geographic-2:subject_geographic_term.authority,subject_geographic-2:subject_geographic_term.uri,subject_geographic-3:subject_geographic_term.value,subject_geographic-3:subject_geographic_term.authority,subject_geographic-3:subject_geographic_term.uri,subject_temporal-1:subject_temporal_term.value,subject_temporal-1:subject_temporal_term.authority,subject_temporal-1:subject_temporal_term.uri,subject_temporal-2:subject_temporal_term.value,subject_temporal-2:subject_temporal_term.authority,subject_temporal-2:subject_temporal_term.uri,genre-1:genre_term.value,genre-1:genre_term.authority,genre-1:genre_term.uri,restriction_on_access-1:restriction_on_access_value,title-1:title_non_sort_portion,title-1:title_sort_portion,alternative_title-1:alternative_title_value,object_in_context_url-1:object_in_context_url_value,_restrictions.restricted_size_image,use_and_reproduction-1:use_and_reproduction_term.value,use_and_reproduction-1:use_and_reproduction_term.authority,use_and_reproduction-1:use_and_reproduction_term.uri,abstract-1:abstract_value,note-5:note_value,note-6:note_value,note-7:note_value,note-8:note_value,note-9:note_value,note-10:note_value,note-11:note_value,note-12:note_value,note-13:note_value,note-3:note_type,note-3:note_value,note-4:note_type,note-4:note_value
,,,stokes_cqg,,item,,,"Weingartner, A.",personal,naf,http://id.loc.gov/authorities/names/no2013012953,Lithographer,marcrelator,http://id.loc.gov/vocabulary/relators/ltg,,,,,,,TRUE,Hatch & Co.,corporate,naf,http://id.loc.gov/authorities/names/nr2001019101,Lithographer,marcrelator,http://id.loc.gov/vocabulary/relators/ltg,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,"Stokes, I. N. Phelps (Isaac Newton Phelps), 1867-1944",personal,naf,http://id.loc.gov/authorities/names/no95050141,Compiler,marcrelator,http://id.loc.gov/vocabulary/relators/com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918,1918,TRUE,"Date of volume 3 of The iconography of Manhattan Island, 1498-1909.",date note,still image,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Iconography of Manhattan Island, 1498-1909 (Stokes, I. N. Phelps)",http://id.library.columbia.edu/term/ae5d3b5a-5328-4fd2-aefa-5e367fd3470c,New York (N.Y.),Robert H. Dodd (Firm),"Butler Library, Columbia University",http://id.library.columbia.edu/term/4fbd48a4-130b-4a5c-9949-0e8dc864af94,reformatted digital,illustrations,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm005314,prints,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm008237,,,,Streets,fast,http://id.worldcat.org/fast/1134794,Dwellings,fast,http://id.worldcat.org/fast/899978,Monuments,fast,http://id.worldcat.org/fast/1025892,Buildings,fast,http://id.worldcat.org/fast/840962,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Murray Hill (New York, N.Y.)",naf,http://id.loc.gov/authorities/names/n2013061472,"Fifth Avenue (New York, N.Y.)",lcsh,http://id.loc.gov/authorities/subjects/sh90003720,Nineteenth century,fast,http://id.worldcat.org/fast/1037841,,,,,,,,,"Ceremonies of Dedication of the Worth Monument
[November 25, 1857]
(plate 148-a); Row of Dwelling Houses, Fifth Avenue, (Murray Hill), New York (plate 148-b)",,,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,"Plate 148-a and Plate 148-b  From volume 3 of 'The iconography of Manhattan Island, 1498-1909' compiled by I.N. Phelps Stokes. Six volume set originally published: New York : Robert H. Dodd, 1915-1928","[Plate 148-a] Ceremonies of Dedication of the Worth Monument, November 25, 1857: Reproduction of original lithograph by A. Weingartner, from the collection of I.N. Phelps Stokes. Originally published in 'Reports on the Erection of a Monument to the Memory of William Jenkins, late Major-General of the United States Army, by the Special Committee appointed by the Common Council of the City of New York', from 1857.","[Plate 148-b]: Row of Dwelling Houses, Fifth Avenue, (Murray Hill), New York: Reproduction of original lithograph made by Hatch & Co., circa 1859 and depicting about 1858-59, from the collection of I.N. Phelps Stokes.","View in context of Stokes, I. N. Phelps  The iconography of Manhattan Island, 1498-1909 New York : Robert H. Dodd, 1915-1928.Electronic reproduction. v. 1-4. New York, N.Y. : Columbia University Libraries, 2008. http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5800727_003/pages/ldpd_5800727_003_00000399.html?toggle=image&amp;menu=maximize&amp;top=&amp;left=",,,,,,ownership of original,I.N. Phelps Stokes,,
,ldpd_5800727_003_00000399.jpg,Original filename,stokes_cqg_000,stokes_cqg,asset,omeka_3679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,,"Ceremonies of Dedication of the Worth Monument
[November 25, 1857]
(plate 148-a); Row of Dwelling Houses, Fifth Avenue, (Murray Hill), New York (plate 148-b)",,https://exhibitions.cul.columbia.edu/exhibits/show/stokes/volume-3/chapter-6-period-1,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,
,,,stokes_cqy,,item,,,"Stokes, I. N. Phelps (Isaac Newton Phelps), 1867-1944",personal,naf,http://id.loc.gov/authorities/names/no95050141,Compiler,marcrelator,http://id.loc.gov/vocabulary/relators/com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918,1918,TRUE,"Date of volume 3 of The iconography of Manhattan Island, 1498-1909.",date note,still image,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Iconography of Manhattan Island, 1498-1909 (Stokes, I. N. Phelps)",http://id.library.columbia.edu/term/ae5d3b5a-5328-4fd2-aefa-5e367fd3470c,New York (N.Y.),Robert H. Dodd (Firm),"Butler Library, Columbia University",http://id.library.columbia.edu/term/4fbd48a4-130b-4a5c-9949-0e8dc864af94,reformatted digital,illustrations,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm005314,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,Skyscrapers,fast,http://id.worldcat.org/fast/1120291,,,,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Manhattan (New York, N.Y.)",naf,http://id.loc.gov/authorities/names/n80118393,,,,Twentieth century,fast,http://id.worldcat.org/fast/1159810,,,,cityscapes (representations),aat,http://vocab.getty.edu/aat/300015571,,,"View Of The City, Looking South From The Top Of The Metropoliton Tower
(plate 169-a); View of the City, Looking North along Madison and Fourth Avenues, from the Top Of The Metropolitan Tower (plate 169-b)",,,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,"Top: 169-a, Bottom: 169-b, Page labeled as 'Plate 169'. From volume 3 of 'The iconography of Manhattan Island, 1498-1909' compiled by I.N. Phelps Stokes. Six volume set originally published: New York : Robert H. Dodd, 1915-1928","[Plate 169-a] View of the City, looking South from the Top of the Metropolitan Tower: Reproduction of original photograph, dated 1909, from the collections of the New York Public Library.","[Plate 169-b]: View of the City, looking North along Madison and Fourth Avenues, from the Top of the Metropolitan Tower: Reproduction of original photograph, dated 1909, from the collections of the New York Public Library.","View in context of Stokes, I. N. Phelps  The iconography of Manhattan Island, 1498-1909 New York : Robert H. Dodd, 1915-1928.Electronic reproduction. v. 1-4. New York, N.Y. : Columbia University Libraries, 2008. http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5800727_003/pages/ldpd_5800727_003_00000606.html?toggle=image&amp;menu=maximize&amp;top=&amp;left=",,,,,,ownership of original,New York Public Library,,
,ldpd_5800727_003_00000606.jpg,Original filename,stokes_cqy_000,stokes_cqy,asset,omeka_3721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,,"View Of The City, Looking South From The Top Of The Metropoliton Tower
(plate 169-a); View of the City, Looking North along Madison and Fourth Avenues, from the Top Of The Metropolitan Tower (plate 169-b)",,https://exhibitions.cul.columbia.edu/exhibits/show/stokes/volume-3/chapter-8-the-modern-2,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,
,,,stokes_cra,,item,,,"Jones, H.A.",personal,,,Surveyor,marcrelator,http://id.loc.gov/vocabulary/relators/srv,Draftsman,marcrelator,http://id.loc.gov/vocabulary/relators/drm,,,,TRUE,"Dripps, M. (Matthew)",personal,naf,http://id.loc.gov/authorities/names/no93016619,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,"Stokes, I. N. Phelps (Isaac Newton Phelps), 1867-1944",personal,naf,http://id.loc.gov/authorities/names/no95050141,Compiler,marcrelator,http://id.loc.gov/vocabulary/relators/com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918,1918,TRUE,"Date of volume 3 of The iconography of Manhattan Island, 1498-1909.",date note,cartographic,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Iconography of Manhattan Island, 1498-1909 (Stokes, I. N. Phelps)",http://id.library.columbia.edu/term/ae5d3b5a-5328-4fd2-aefa-5e367fd3470c,New York (N.Y.),Robert H. Dodd (Firm),"Butler Library, Columbia University",http://id.library.columbia.edu/term/4fbd48a4-130b-4a5c-9949-0e8dc864af94,reformatted digital,illustrations,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm005314,maps,aat,http://vocab.getty.edu/aat/300028094,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Manhattan (New York, N.Y.)",naf,http://id.loc.gov/authorities/names/n80118393,,,,Nineteenth century,fast,http://id.worldcat.org/fast/1037841,,,,,,,,,Map of that Part of the City and County of New-York North of 50th St.,Dripps Map,,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"Surveyed & Drawn by R.A. Jones, C.E. Published by M. Dripps. Reproduction of original lithograph, dated 1851 and depicting 1850, from the collections of the New York Historical Society.","Plate 138A  From volume 3 of 'The iconography of Manhattan Island, 1498-1909' compiled by I.N. Phelps Stokes. Six volume set originally published: New York : Robert H. Dodd, 1915-1928","View in context of Stokes, I. N. Phelps  The iconography of Manhattan Island, 1498-1909 New York : Robert H. Dodd, 1915-1928.Electronic reproduction. v. 1-4. New York, N.Y. : Columbia University Libraries, 2008. http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5800727_003/pages/ldpd_5800727_003_00000379.html?toggle=image&amp;menu=maximize&amp;top=200px&amp;left=70px",,,,,,,,ownership of original,New York Historical Society,,
,ldpd_5800727_003_00000379.jpg,Original filename,stokes_cra_000,stokes_cra,asset,omeka_3665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,,Map of that Part of the City and County of New-York North of 50th St.,,https://exhibitions.cul.columbia.edu/exhibits/show/stokes/volume-3/chapter-6-period,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,
,,,stokes_cvg,,item,,,G.W. Bromley & Co.,corporate,naf,http://id.loc.gov/authorities/names/n50081706,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,,,,TRUE,"Welcke, Robert A.",corporate,naf,http://id.loc.gov/authorities/names/n50002439,Lithographer,marcrelator,http://id.loc.gov/vocabulary/relators/ltg,,,,"Stokes, I. N. Phelps (Isaac Newton Phelps), 1867-1944",personal,naf,http://id.loc.gov/authorities/names/no95050141,Compiler,marcrelator,http://id.loc.gov/vocabulary/relators/com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916,1916,TRUE,"Date of volume 2 of The iconography of Manhattan Island, 1498-1909.",date note,cartographic,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Iconography of Manhattan Island, 1498-1909 (Stokes, I. N. Phelps)",http://id.library.columbia.edu/term/ae5d3b5a-5328-4fd2-aefa-5e367fd3470c,New York (N.Y.),Robert H. Dodd (Firm),"Butler Library, Columbia University",http://id.library.columbia.edu/term/4fbd48a4-130b-4a5c-9949-0e8dc864af94,reformatted digital,illustrations,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm005314,maps,aat,http://vocab.getty.edu/aat/300028094,,,,Grids (Cartography),fast,http://id.worldcat.org/fast/947877,Streets,fast,http://id.worldcat.org/fast/1134794,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Manhattan (New York, N.Y.)",naf,http://id.loc.gov/authorities/names/n80118393,"Inwood (New York, N.Y.)",naf,http://id.loc.gov/authorities/names/n2005026157,Twentieth century,fast,http://id.worldcat.org/fast/1159810,,,,,,,,,"Outline and Index, Map of New York City, Borough of Manhattan: Plate 48",,,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"Reproduction of original lithograph. Map of Manhattan Island in 1908. Showing Streets, Buildings, Dimensions, Elevation Above High Water, etc. Labeled as Plate 48","C. Plate 96-48  From volume 2 of 'The iconography of Manhattan Island, 1498-1909' compiled by I.N. Phelps Stokes. Six volume set originally published: New York : Robert H. Dodd, 1915-1928","View in context of Stokes, I. N. Phelps  The iconography of Manhattan Island, 1498-1909 New York : Robert H. Dodd, 1915-1928.Electronic reproduction. v. 1-4. New York, N.Y. : Columbia University Libraries, 2008. http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5800727_002/pages/ldpd_5800727_002_00000836.html?toggle=image&amp;menu=maximize&amp;top=&amp;left=",,,,,,,,,,,
,ldpd_5800727_002_00000836.jpg,Original filename,stokes_cvg_000,stokes_cvg,asset,omeka_3577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,,Part of Section 8,,https://exhibitions.cul.columbia.edu/exhibits/show/stokes/vol_2/s6_5,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,
,,,stokes_cvh,,item,,,"Havell, Robert, 1793-1878",personal,naf,http://id.loc.gov/authorities/names/n83827933,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,Engraver,marcrelator,http://id.loc.gov/vocabulary/relators/egr,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,TRUE,"Spearing, Thomas P.",personal,,,Colorist,marcrelator,http://id.loc.gov/vocabulary/relators/clr,,,,"Colman, William A.",personal,,,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,Ackermann and Co.,corporate,naf,http://id.loc.gov/authorities/names/n84090598,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,"Stokes, I. N. Phelps (Isaac Newton Phelps), 1867-1944",personal,naf,http://id.loc.gov/authorities/names/no95050141,Compiler,marcrelator,http://id.loc.gov/vocabulary/relators/com,,,,,,,,,,,,,,,,,,1918,1918,TRUE,"Date of volume 3 of The iconography of Manhattan Island, 1498-1909.",date note,still image,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Iconography of Manhattan Island, 1498-1909 (Stokes, I. N. Phelps)",http://id.library.columbia.edu/term/ae5d3b5a-5328-4fd2-aefa-5e367fd3470c,New York (N.Y.),Robert H. Dodd (Firm),"Butler Library, Columbia University",http://id.library.columbia.edu/term/4fbd48a4-130b-4a5c-9949-0e8dc864af94,reformatted digital,illustrations,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm005314,prints,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm008237,,,,Rivers,fast,http://id.worldcat.org/fast/1098312,Sailing ships,fast,http://id.worldcat.org/fast/1103529,Steamboats,fast,http://id.worldcat.org/fast/1132443,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,Hudson River (N.Y. and N.J.),lcsh,http://id.loc.gov/authorities/subjects/sh85062785,East River (N.Y.),lcsh,http://id.loc.gov/authorities/subjects/sh85040577,Nineteenth century,fast,http://id.worldcat.org/fast/1037841,,,,panoramas (visual works),aat,http://vocab.getty.edu/aat/300015537,,,"Panoramic View of New York (Taken from the North River View) 
[The Havell North River View]
(plate 123-a); Panoramic View of New York from the East River
[The Havell East River View]
(plate 123-b)",,,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"Top: 123-a; Bottom: 123-b; Page labeled as 'Plate 123'. From volume 3 of 'The iconography of Manhattan Island, 1498-1909' compiled by I.N. Phelps Stokes. Six volume set originally published: New York : Robert H. Dodd, 1915-1928","[Plate 123-a] Panoramic View of New York (Taken from the North River View)
[The Havell North River View]: Reproduction of original colored aquatint, dated 1844 and depicting circa 1839, drawn, engraved, colored, by Havell, also colored by Spearing, and published by Havell, Colman, and Ackermann & Co., from the collection of I.N. Phelps Stokes.","[Plate 123-b]: Panoramic View of New York from the East River [The Havell East River View]: Reproduction of original colored aquatint, dated 1844 and depicting circa 1843, drawn and engraved by Robert Havell and published by Havell, Colman, and Ackermann & Co., from the collection of I.N. Phelps Stokes.","View in context of Stokes, I. N. Phelps  The iconography of Manhattan Island, 1498-1909 New York : Robert H. Dodd, 1915-1928.Electronic reproduction. v. 1-4. New York, N.Y. : Columbia University Libraries, 2008. http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5800727_003/pages/ldpd_5800727_003_00000345.html?toggle=image&amp;menu=maximize&amp;top=&amp;left=",,,,,,,ownership of original,I.N. Phelps Stokes,,
,ldpd_5800727_003_00000345.jpg,Original filename,stokes_cvh_000,stokes_cvh,asset,omeka_3643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,,"Panoramic View of New York (Taken from the North River View) 
[The Havell North River View]
(plate 123-a); Panoramic View of New York from the East River
[The Havell East River View]
(plate 123-b)",,https://exhibitions.cul.columbia.edu/exhibits/show/stokes/volume-3/chapter-6-period-1a,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,
,,,stokes_cwt,,item,,,G.W. Bromley & Co.,corporate,naf,http://id.loc.gov/authorities/names/n50081706,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,,,,TRUE,"Welcke, Robert A.",corporate,naf,http://id.loc.gov/authorities/names/n50002439,Lithographer,marcrelator,http://id.loc.gov/vocabulary/relators/ltg,,,,"Stokes, I. N. Phelps (Isaac Newton Phelps), 1867-1944",personal,naf,http://id.loc.gov/authorities/names/no95050141,Compiler,marcrelator,http://id.loc.gov/vocabulary/relators/com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916,1916,TRUE,"Date of volume 2 of The iconography of Manhattan Island, 1498-1909.",date note,cartographic,,English,iso639-2b,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Iconography of Manhattan Island, 1498-1909 (Stokes, I. N. Phelps)",http://id.library.columbia.edu/term/ae5d3b5a-5328-4fd2-aefa-5e367fd3470c,New York (N.Y.),Robert H. Dodd (Firm),"Butler Library, Columbia University",http://id.library.columbia.edu/term/4fbd48a4-130b-4a5c-9949-0e8dc864af94,reformatted digital,illustrations,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm005314,maps,aat,http://vocab.getty.edu/aat/300028094,,,,Grids (Cartography),fast,http://id.worldcat.org/fast/947877,Streets,fast,http://id.worldcat.org/fast/1134794,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Manhattan (New York, N.Y.)",naf,http://id.loc.gov/authorities/names/n80118393,,,,Twentieth century,fast,http://id.worldcat.org/fast/1159810,,,,,,,,,"Outline and Index, Map of New York City, Borough of Manhattan: Plate 2",,,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,"Reproduction of original lithograph. Map of Manhattan Island in 1908. Showing Streets, Buildings, Dimensions, Elevation Above High Water, etc. Labeled as Plate 2","C. Plate 96-2  From volume 2 of 'The iconography of Manhattan Island, 1498-1909' compiled by I.N. Phelps Stokes. Six volume set originally published: New York : Robert H. Dodd, 1915-1928","View in context of Stokes, I. N. Phelps  The iconography of Manhattan Island, 1498-1909 New York : Robert H. Dodd, 1915-1928.Electronic reproduction. v. 1-4. New York, N.Y. : Columbia University Libraries, 2008. http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5800727_002/pages/ldpd_5800727_002_00000790.html?toggle=image&amp;menu=maximize&amp;top=&amp;left=",,,,,,,,,,,
,ldpd_5800727_002_00000790.jpg,Original filename,stokes_cwt_000,stokes_cwt,asset,omeka_3531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Access,,Part of Section 1,,https://exhibitions.cul.columbia.edu/exhibits/show/stokes/vol_2/s6,FALSE,No Copyright - United States,rightsstatements,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,,,,,,
