partName,projectURL,_identifiers-1,note-2:note_type,note-2:note_value,_project.string_key,relatedItem_project,form-2:form_term.uri,form-2:form_term.value,title-1:title_sort_portion,location-1:location_term.uri,location-1:location_term.code,_digital_object_type.string_key,location-1:location_term.value,title-1:title_non_sort_portion,date_created-1:date_created_type,location-1:location_term.authority,_parent_digital_objects-1.identifier,digital_origin-1:digital_origin_value,type_of_resource-1:type_of_resource_value,omeka_identifier-1:omeka_identifier_value,date_created_textual-1:date_created_textual_value,collection-1:collection_term.uri,date_created-1:date_created_start_value,language-1:language_term.uri,language-1:language_term.value,language-1:language_term.authority,note-1:note_type,note-1:note_value,name-1:name_term.uri,name-1:name_term.value,name-1:name_term.name_type,name-1:name_term.authority,name-1:name_role-1.name_role_term.uri,name-1:name_role-1.name_role_term.value,name-1:name_role-1.name_role_term.authority,note-5:note_type,note-5:note_value,location-1:location_shelf_location-1.location_shelf_location_free_text,location-1:location_shelf_location-1.location_shelf_location_box_number,location-1:location_shelf_location-1.location_shelf_location_folder_number,object_in_context_url-1:object_in_context_url_value,abstract-1:abstract_value,subject_name-1:subject_name_term.uri,subject_topic-1:subject_topic_term.uri,subject_title-1:subject_title_term.uri,subject_name-1:subject_name_term.value,subject_title-1:subject_title_term.value,subject_topic-1:subject_topic_term.value,subject_name-1:subject_name_term.authority,subject_name-1:subject_name_term.name_type,subject_title-1:subject_title_term.authority,subject_topic-1:subject_topic_term.authority,subject_hierarchical_geographic-1:subject_hierarchical_geographic_city_text_value,subject_hierarchical_geographic-1:subject_hierarchical_geographic_state_text_value,subject_hierarchical_geographic-1:subject_hierarchical_geographic_county_text_value,subject_hierarchical_geographic-1:subject_hierarchical_geographic_borough_text_value,subject_hierarchical_geographic-1:subject_hierarchical_geographic_province_text_value,subject_hierarchical_geographic-1:subject_hierarchical_geographic_street-1.subject_hierarchical_geographic_street_value,place_of_origin-2:place_of_origin_value,use_and_reproduction-1:use_and_reproduction_value,date_created-1:date_created_end_value,publisher-1:publisher_value,place_of_origin-1:place_of_origin_value,note-4:note_type,note-4:note_value,collection-2:collection_term.uri,collection-2:collection_term.value,clio_identifier-1:clio_identifier_value,note-7:note_type,note-7:note_value
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119029.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,"New York: City of Magic Shot list, page 22", , , ,"Rare Book and Manuscript Library, Columbia University", ,inferred,local, ,reformatted digital,Still Image,6882,1958, ,1958, ,eng,iso639-2, ,original filename: 120119029.tif, ,"Kay, Ulysses, 1917-1995|WNET (Television station : New York, N.Y.)", , , , , ,holdings, ,"Box 4, Folder 7", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/film-and-television-scores/city-of-magic,"Ulysses Kay's television score, ""New York: City of Magic"" was commissioned and produced by WNET, Channel 13, New York City in 1958. Running time 40 minutes, the pages shown here contain the list of shots that were chosen for the film.",,,,,,,,,,,,,,,,,"New York, New York",,,,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119028.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,"New York: City of Magic Shot list, page 21", , , ,"Rare Book and Manuscript Library, Columbia University", ,inferred,local, ,reformatted digital,Still Image,6881,1958, ,1958, ,eng,iso639-2, ,original filename: 120119028.tif, ,"Kay, Ulysses, 1917-1995|WNET (Television station : New York, N.Y.)", , , , , ,holdings, ,"Box 4, Folder 7", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/film-and-television-scores/city-of-magic,"Ulysses Kay's television score, ""New York: City of Magic"" was commissioned and produced by WNET, Channel 13, New York City in 1958. Running time 40 minutes, the pages shown here contain the list of shots that were chosen for the film.",,,,,,,,,,,,,,,,,"New York, New York",,,,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119027.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,"New York: City of Magic Shot list, page 12", , , ,"Rare Book and Manuscript Library, Columbia University", ,inferred,local, ,reformatted digital,Still Image,6880,1958, ,1958, ,eng,iso639-2, ,original filename: 120119027.tif, ,"Kay, Ulysses, 1917-1995|WNET (Television station : New York, N.Y.)", , , , , ,holdings, ,"Box 4, Folder 7", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/film-and-television-scores/city-of-magic,"Ulysses Kay's television score, ""New York: City of Magic"" was commissioned and produced by WNET, Channel 13, New York City in 1958. Running time 40 minutes, the pages shown here contain the list of shots that were chosen for the film.",,,,,,,,,,,,,,,,,"New York, New York",,,,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119026.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,"New York: City of Magic Shot list, page 1", , , ,"Rare Book and Manuscript Library, Columbia University", ,inferred,local, ,reformatted digital,Still Image,6879,1958, ,1958, ,eng,iso639-2, ,original filename: 120119026.tif, ,"Kay, Ulysses, 1917-1995|WNET (Television station : New York, N.Y.)", , , , , ,holdings, ,"Box 4, Folder 7", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/film-and-television-scores/city-of-magic,"Ulysses Kay's television score, ""New York: City of Magic"" was commissioned and produced by WNET, Channel 13, New York City in 1958. Running time 40 minutes, the pages shown here contain the list of shots that were chosen for the film.",,,,,,,,,,,,,,,,,"New York, New York",,,,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119025.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,"New York: City of Magic Sound Effects, page 3", , , ,"Rare Book and Manuscript Library, Columbia University", ,inferred,local, ,reformatted digital,Still Image,6878,1958, ,1958, ,eng,iso639-2, ,original filename: 120119025.tif, ,"Kay, Ulysses, 1917-1995|WNET, New York City", , , , , ,holdings, ,"Box 1, Folder 53", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/film-and-television-scores/city-of-magic---sound-effects,"Typescript of Ulysses Kay's television score, ""New York: City of Magic"" was commissioned and produced by WNET, Channel 13, New York City in 1958. Running time 40 minutes, the pages shown here contain the list of sound effects on tape that would be included in the flm along with Kay's score.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119024.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,"New York: City of Magic Sound Effects, page 2", , , ,"Rare Book and Manuscript Library, Columbia University", ,inferred,local, ,reformatted digital,Still Image,6877,1958, ,1958, ,eng,iso639-2, ,original filename: 120119024.tif, ,"Kay, Ulysses, 1917-1995|WNET, New York City", , , , , ,holdings, ,"Box 1, Folder 53", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/film-and-television-scores/city-of-magic---sound-effects,"Typescript of Ulysses Kay's television score, ""New York: City of Magic"" was commissioned and produced by WNET, Channel 13, New York City in 1958. Running time 40 minutes, the pages shown here contain the list of sound effects on tape that would be included in the flm along with Kay's score.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119023.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,"New York: City of Magic Sound Effects, page 1", , , ,"Rare Book and Manuscript Library, Columbia University", ,inferred,local, ,reformatted digital,Still Image,6876,1958, ,1958, ,eng,iso639-2, ,original filename: 120119023.tif, ,"Kay, Ulysses, 1917-1995|WNET, New York City", , , , , ,holdings, ,"Box 1, Folder 53", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/film-and-television-scores/city-of-magic---sound-effects,"Typescript of Ulysses Kay's television score, ""New York: City of Magic"" was commissioned and produced by WNET, Channel 13, New York City in 1958. Running time 40 minutes, the pages shown here contain the list of sound effects on tape that would be included in the flm along with Kay's score.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119022.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,"City of Magic full sketch, page A1", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6875,1958, ,1958, ,eng,iso639-2, ,holograph manuscript|original filename: 120119022.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,"Box 15, Folder 12", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/film-and-television-scores/city-of-magic---sketch,Television score,,,,,,,,,,,,,,,,,,,,,,ownership,Ulysses Kay Estate,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119021.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,"City of Magic full sketch, page 36", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6874,1958, ,1958, ,eng,iso639-2, ,holograph manuscript|original filename: 120119021.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,"Box 15, Folder 12", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/film-and-television-scores/city-of-magic---sketch,Television score,,,,,,,,,,,,,,,,,,,,,,ownership,Ulysses Kay Estate,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119020.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,"City of Magic full sketch, page 35", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6873,1958, ,1958, ,eng,iso639-2, ,holograph manuscript|original filename: 120119020.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,"Box 15, Folder 12", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/film-and-television-scores/city-of-magic---sketch,Television score,,,,,,,,,,,,,,,,,,,,,,ownership,Ulysses Kay Estate,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119019.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,"City of Magic full sketch, page 21", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6872,1958, ,1958, ,eng,iso639-2, ,holograph manuscript|original filename: 120119019.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,"Box 15, Folder 12", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/film-and-television-scores/city-of-magic---sketch,Television score,,,,,,,,,,,,,,,,,,,,,,ownership,Ulysses Kay Estate,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119018.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,"City of Magic full sketch, page 20", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6871,1958, ,1958, ,eng,iso639-2, ,holograph manuscript|original filename: 120119018.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,"Box 15, Folder 12", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/film-and-television-scores/city-of-magic---sketch,Television score,,,,,,,,,,,,,,,,,,,,,,ownership,Ulysses Kay Estate,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119017.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,Chariots text, , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6870,"January 3, 1979", ,1979-01-03, ,eng,iso639-2, ,original filename: 120119017.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,"Box 3, Folder 27", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/orchestral-music/chariots,Typescript text to accompany the score of Chariots by Ulysses Kay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119016.jpg, ,Ulysses Kay: Twentieth Century Composer, ,music,"Chariots, page 5", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6869,1983, ,1983, ,eng,iso639-2, ,original filename: 120119016.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,"Box 3, Folder 29", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/orchestral-music/chariots,"Study score of Ulysses Kay's Chariots, Orchestral Rhapsody",,,,,,,,,,,,,,,,,,,,Pembroke Music Company,New York,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119015.jpg, ,Ulysses Kay: Twentieth Century Composer, ,music,"Chariots, page 4", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6868,1983, ,1983, ,eng,iso639-2, ,original filename: 120119015.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,"Box 3, Folder 29", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/orchestral-music/chariots,"Study score of Ulysses Kay's Chariots, Orchestral Rhapsody",,,,,,,,,,,,,,,,,,,,Pembroke Music Company,New York,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119014.jpg, ,Ulysses Kay: Twentieth Century Composer, ,music,"Chariots, cover", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6867,1983, ,1983, ,eng,iso639-2, ,original filename: 120119014.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,"Box 3, Folder 29", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/orchestral-music/chariots,"Study score of Ulysses Kay's Chariots, Orchestral Rhapsody",,,,,,,,,,,,,,,,,,,,Pembroke Music Company,New York,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119013.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,"Chariots, page 1", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6866,"February 6, 1979", ,1979-02-06, ,eng,iso639-2, ,original filename: 120119013.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,"Box 3, Folder 28", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/orchestral-music/chariots,Preliminary sketches and handwritten scores by Ulysses Kay for the piece Chariots,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119012.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,Notes diagram for Chariots introduction, , , ,"Rare Book and Manuscript Library, Columbia University", ,inferred,local, ,reformatted digital,Still Image,6865,1979, ,1979, ,eng,iso639-2, ,original filename: 120119012.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,"Box 4, Folder 40", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/orchestral-music/chariots,Manuscript notes diagram for the introduction to the score Chariots by Ulysses Kay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119011.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,"Brass Quartet: Full score, page 1", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6864,1952, ,,,,, ,holograph manuscript|original filename: 120119011.tif, ,"Kay, Ulysses, 1917-1995", , , , , ,holdings, ,"Box 12, Folder 17", , ,,Brass Quartet,,,,,,,,,,,,,,,,,,Ulysses Kay Estate,,,,,,,,,,
 , , ,filename,http://ldpd.lampdev.columbia.edu/kay_music_120119/120119010.jpg, ,Ulysses Kay: Twentieth Century Composer, ,manuscripts,"Boor: libretto, title page", , , ,"Rare Book and Manuscript Library, Columbia University", ,exact,local, ,reformatted digital,Still Image,6863,1955, ,1955, ,eng,iso639-2, ,typescript carbon|original filename: 120119010.tif, ,"Kay, Ulysses, 1917-1995|Ussachevsky, Vladimir, 1911-1990|Chekhov, Anton Pavlovich, 1860-1904", , , , , ,holdings, ,"Box 1, Folder 38", , ,https://exhibitions.cul.columbia.edu/exhibits/show/kay/operas/the-boor,"Libretto for the Boor, ""a one-act opera after the play by Anton Chekhov (1860-1904); ... adapted text and music by Ulysses Kay""",,,,,,,,,,,,,,,,,,Ulysses Kay Estate,,,,,,,,,,
