_digital_object_type.string_key,_parent_digital_objects-1.identifier,_project.string_key,collection-1:collection_term.value,collection-1:collection_term.uri,name-1:name_term.value,name-1:name_term.name_type,name-1:name_role-1:name_role_term.value,name-1:name_role-1:name_role_term.authority,name-1:name_role-1:name_role_term.uri,name-1:name_role-2:name_role_term.value,name-1:name_role-2:name_role_term.authority,name-1:name_role-2:name_role_term.uri,name-1:name_term.authority,name-1:name_term.uri,name-2:name_term.value,name-2:name_term.name_type,name-2:name_role-1:name_role_term.value,name-2:name_role-1:name_role_term.authority,name-2:name_role-1:name_role_term.uri,name-2:name_term.authority,name-2:name_term.uri,name-3:name_term.value,name-3:name_term.name_type,name-3:name_role-1:name_role_term.value,name-3:name_role-1:name_role_term.authority,name-3:name_role-1:name_role_term.uri,name-3:name_role-2:name_role_term.value,name-3:name_role-2:name_role_term.authority,name-3:name_role-2:name_role_term.uri,name-3:name_term.authority,name-3:name_term.uri,name-4:name_term.value,name-4:name_term.name_type,name-4:name_role-1:name_role_term.value,name-4:name_role-1:name_role_term.authority,name-4:name_role-1:name_role_term.uri,name-4:name_term.authority,name-4:name_term.uri,name-5:name_term.value,name-5:name_term.name_type,name-5:name_role-1:name_role_term.value,name-5:name_role-1:name_role_term.authority,name-5:name_role-1:name_role_term.uri,name-5:name_term.authority,name-5:name_term.uri,name-6:name_term.value,name-6:name_term.name_type,name-6:name_role-1:name_role_term.value,name-6:name_role-1:name_role_term.authority,name-6:name_role-1:name_role_term.uri,name-6:name_term.authority,name-6:name_term.uri,name-7:name_term.value,name-7:name_term.name_type,name-7:name_role-1:name_role_term.value,name-7:name_role-1:name_role_term.authority,name-7:name_role-1:name_role_term.uri,name-7:name_term.authority,name-7:name_term.uri,date_created-1:date_created_start_value,date_created-1:date_created_end_value,date_created-1:date_created_type,date_created_textual-1:date_created_textual_value,abstract-1:abstract_value,clio_identifier-1:clio_identifier_value,omeka_identifier-1:omeka_identifier_value,type_of_resource-1:type_of_resource_value,language-1:language_term.value,language-1:language_term.authority,language-1:language_term.uri,object_in_context_url-1:object_in_context_url_value,object_in_context_url-2:object_in_context_url_value,location-1:location_term.code,location-1:location_term.authority,location-1:location_term.uri\,location-1:location_term.value,location-1:location_shelf_location-1:location_shelf_location_free_text,location-1:location_sublocation,note-1:note_value,note-1:note_type,note-3:note_value,note-3:note_type,digital_origin-1:digital_origin_value,form-1:form_term.value,form-1:form_term.authority,form-1:form_term.uri,place_of_origin-1:place_of_origin_value,place_authority_identifier,place_of_origin-2:place_of_origin_value,place_authority_identifier2,place_of_origin-3:place_of_origin_value,place_authority_identifier3,place_of_origin-4:place_of_origin_value,place_authority_identifier4,relatedItem_Project,projectURL,note-4:note_value,note-4:note_type,publisher-1:publisher_value,publisher-2:publisher_value,publisher-3:publisher_value,note-5:note_value,note-5:note_type,subject_topic-1:subject_topic_term.value,subject_topic-1:subject_topic_term.authority,subject_topic-1:subject_topic_term.uri,subject_topic-2:subject_topic_term.value,subject_topic-2:subject_topic_term.authority,subject_topic-2:subject_topic_term.uri,subject_topic-3:subject_topic_term.value,subject_topic-3:subject_topic_term.authority,subject_topic-3:subject_topic_term.uri,subject_topic-4:subject_topic_term.value,subject_topic-4:subject_topic_term.authority,subject_topic-4:subject_topic_term.uri,subject_name-1:subject_name_term.value,subject_name-1:subject_name_term.name_type,subject_name-1:subject_name_term.authority,subject_name-1:subject_name_term.uri,subject_name-2:subject_name_term.value,subject_name-2:subject_name_term.name_type,subject_name-2:subject_name_term.authority,subject_name-2:subject_name_term.uri,subject_geographic-1:subject_geographic_term.value,subject_geographic-1:subject_geographic_term.authority,subject_geographic-1:subject_geographic_term.uri,title-1:title_non_sort_portion,title-1:title_sort_portion,_identifiers-1
item,,judging_book_cover,,,James R. Osgood and Company,corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,naf,http://id.loc.gov/authorities/names/no96013109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1875,,,1875,,5559083,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,B812L86 T 1875,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,Boston (Mass.),http://id.loc.gov/authorities/names/n79045553,,,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,,,James R. Osgood and Company,,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Classical antiquities,fast,http://id.worldcat.org/fast/863445,,,,,,,,,,,,,,,,,,,Masque of Pandora: And Other Poems,judgingbookcover_mpo
asset,judgingbookcover_mpo,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4838,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/classical_motifs/items_1_7,,,,,,,,,,GBF050.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_mpo_001
item,,judging_book_cover,,,"James, John Angell, 1785-1859",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,naf,http://id.loc.gov/authorities/names/n84166281,American Tract Society,corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/n80069046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1846,,,1846,,5543197,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,B810.81 M349 1846,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,Boston (Mass.),http://id.loc.gov/authorities/names/n79045553,,,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,Bancroft Fund,ownership,The American Tract Society,,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Vignettes,fast,http://id.worldcat.org/fast/1715740,Decoration and ornament,fast,http://id.worldcat.org/fast/889145,,,,,,,,,,,,,,,The,Marriage Ring: or How to Make Home Happy. From the Writings of John Angell James,judgingbookcover_mrh
asset,judgingbookcover_mrh,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4853,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/gift_books/items_12_23,,,,,,,,,,GBF065.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_mrh_001
item,,judging_book_cover,,,"Judson, Emily C. (Emily Chubbuck), 1817-1854",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,naf,http://id.loc.gov/authorities/names/n86135918,"Colby, Lewis",personal,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/n2012018322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1852,,,1852,"New Revised Edition, with Notes by the Author.",6123345,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,B92J92 J,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,,,Lewis Colby,,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Vignettes,fast,http://id.worldcat.org/fast/1166915,Angels,fast,http://id.worldcat.org/fast/808746,,,,,,,,,,,,,,,,Memoir of Sarah B. Judson of the American Mission to Burmah,judgingbookcover_msj
asset,judgingbookcover_msj,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4812,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/vignettes/items_11_20,,,,,,,,,,GBF024.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_msj_001
item,,judging_book_cover,George Arthur Plimpton Library,http://id.library.columbia.edu/term/65063ef0-13d8-4c02-a7a8-10a77e763a8c,"Martin, E. T.",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/n83046851,"Howland, Henry J. (Henry Jenkins), 1810-1897",personal,Printer,marcrelator,http://id.loc.gov/vocabulary/relators/prt,naf,http://id.loc.gov/authorities/names/n85121834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1848,,,1848,Publisher and place of publication inferred from title.,1834581,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,PLIMPTON A091 1848 M36,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,Worcester (Mass.),http://id.loc.gov/authorities/names/n80023143,,,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,Gift of George A. Plimpton,ownership,Martin?,,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Decoration and ornament,fast,http://id.worldcat.org/fast/889145,Lettering,fast,http://id.worldcat.org/fast/996769,,,,,,,,,,,,,,,,"Martin's System of Practical Penmanship Taught in 24 Lessons at His Writing and Book Keeping Academy, No. 182 Main Street, Worcester, Mass.",judgingbookcover_msp
asset,judgingbookcover_msp,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4960,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/plain/items_1_7,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/plain/introduction,,,,,PLIMPTON A091 1848 M36,,,,GBF174.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_msp_001
item,,judging_book_cover,,,Edinburgh University Union,corporate,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,naf,http://id.loc.gov/authorities/names/nb2010028125,T. and A. Constable,corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/nr2003009628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1886,,,1886,"Imprinted at the University Press by T. & A. Constable, Printers to Her Majesty the Queen",6056892,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,B825.8 Ed43,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,Edinburgh (Scotland),http://id.loc.gov/authorities/names/n79053770,,,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,,,T. & A. Constable,,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Decoration and ornament,fast,http://id.worldcat.org/fast/889145,Devices (Heraldry),fast,http://id.worldcat.org/fast/891970,,,,,,,,,,,,,,,The,"New Amphion: Being the Book of the Edinburgh University Union Fancy Fair, in Which Are Contained Sundry Artistick, Instructive, and Diverting Matters, All Now Made Publick for the First Time",judgingbookcover_nab
asset,judgingbookcover_nab,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4881,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/coats_of_arms/item_1_7,,,,,,,,,,GBF093.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_nab_001
item,,judging_book_cover,,,"Gilder, Richard Watson, 1844-1909",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,naf,http://id.loc.gov/authorities/names/n80133127,Century Company,corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/n81038526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1887,,,1887,Fourth Edition.,365995,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,PS1742 .N4 1887,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,Gift of Mrs. W. H. H. Cranmer,ownership,The Century Co.,,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Decoration and ornament,fast,http://id.worldcat.org/fast/889145,Lettering,fast,http://id.worldcat.org/fast/996769,,,,,,,,,,,,,,,The,New Day: a Poem in Songs and Sonnets,judgingbookcover_ndp
asset,judgingbookcover_ndp,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4980,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/designer_buildings/items_1_8,,,,,,,,,,GBF195.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_ndp_001
item,,judging_book_cover,Park Benjamin Papers,,"Fowler, O. S. (Orson Squire), 1809-1887",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,naf,http://id.loc.gov/authorities/names/n50023135,"Fowler, L. N. (Lorenzo Niles), 1811-1896",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,naf,http://id.loc.gov/authorities/names/n78089803,Fowler & Wells,corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,naf,http://id.loc.gov/authorities/names/nr95027716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1859,,,1859,,6173951,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,BENJAMIN 158.5 F823,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,,,Fowler and Wells,,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Decoration and ornament,fast,http://id.worldcat.org/fast/889145,Emblems,fast,http://id.worldcat.org/fast/908357,,,,,,,,,,,,,,,,New Illustrated Self-Instructor in Phrenology and Physiology; with Over One Hundred Engravings; Together with the Chart and Character of,judgingbookcover_nis
asset,judgingbookcover_nis,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4782,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/emblematic/items_9_16,,,,,,,,,,GBF107.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_nis_001
item,,judging_book_cover,Historical Collection of Children's Literature,,"Lang, Andrew, 1844-1912",personal,Editor,marcrelator,http://id.loc.gov/vocabulary/relators/edt,,,,naf,http://id.loc.gov/authorities/names/n79054315,"Ford, H. J. (Henry Justice), 1860-1941",personal,Illustrator,marcrelator,http://id.loc.gov/vocabulary/relators/ill,naf,http://id.loc.gov/authorities/names/n79045427,"Longmans, Green, and Co.",corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,naf,http://id.loc.gov/authorities/names/no91016531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1907,,,1907,,6149566,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,HISTCHIL Unclassified,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,London (England),http://id.loc.gov/authorities/names/n79005665,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,Bombay (India),http://id.loc.gov/authorities/names/n79065461,Calcutta (India),http://id.loc.gov/authorities/names/n80049617,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,Bequest of Mollie Harris Samuels,ownership,"Longmans, Green, and Co.",,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Fairies,fast,http://id.worldcat.org/fast/919878,,,,,,,,,,,,,,,,,,The,Olive Fairy Book,judgingbookcover_ofb
asset,judgingbookcover_ofb,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_5008,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/gift_book_revived/items_6_10,,,,,,,,,,GBF223.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_ofb_001
item,,judging_book_cover,,,"Carter, Sarah C.",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,naf,http://id.loc.gov/authorities/names/n85145334,"Buffum, Job",personal,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/n85198509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1852,,,1852,,5543313,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,B810.81 Of3 1852,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,Boston (Mass.),http://id.loc.gov/authorities/names/n79045553,,,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,,,J. Buffum,,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Decoration and ornament,fast,http://id.worldcat.org/fast/889145,,,,,,,,,,,,,,,,,,The,Offering,judgingbookcover_off
asset,judgingbookcover_off,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4861,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/gift_books/items_12_23,,,,,,,,,,GBF073.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_off_001
item,,judging_book_cover,,,"Walker, Edward, 1804-1879",personal,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,naf,http://id.loc.gov/authorities/names/n83154801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1854,,,1854,Volume 12,5544152,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,B810.81 Od1,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,,,Edward Walker,,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Decoration and ornament,fast,http://id.worldcat.org/fast/889145,,,,,,,,,,,,,,,,,,The,"Odd-Fellows' Offering, for 1854. Contributed Chiefly by Members of the Order. With Elegant Illustrations",judgingbookcover_ofo
asset,judgingbookcover_ofo,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4871,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/gift_books/items_24_35,,,,,,,,,,GBF083.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_ofo_001
item,,judging_book_cover,Historical Collection of Children's Literature,,"Ballantyne, R. M. (Robert Michael), 1825-1894",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,naf,http://id.loc.gov/authorities/names/n79118067,Thomas Nelson & Sons,corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/n80046390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1874,,,1874,,6165991,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,HISTCHIL Unclassified,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,London (England),http://id.loc.gov/authorities/names/n79005665,,,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,,,T. Nelson and Sons,,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Decoration and ornament,fast,http://id.worldcat.org/fast/889145,Ocean,fast,http://id.worldcat.org/fast/1043442,,,,,,,,,,,,,,,The,Ocean and Its Wonders,judgingbookcover_oiw
asset,judgingbookcover_oiw,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4921,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/emblematic/items_33_40,,,,,,,,,,GBF135.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_oiw_001
item,,judging_book_cover,,,"Longfellow, Henry Wadsworth, 1807-1882",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,,,,naf,http://id.loc.gov/authorities/names/n79056429,Harper & Brothers,corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/n50041511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1835,,,1835,Volume Two,5559092,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,B812L86 U 1835,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,,,Harper & Brothers,,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Embossed bindings,fast,http://id.worldcat.org/fast/908371,Patterns,fast,http://id.worldcat.org/fast/1424065,,,,,,,,,,,,,,,,Outre-Mer; a Pilgrimage Beyond the Sea,judgingbookcover_omp
asset,judgingbookcover_omp,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4789,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/cloths/embossed,,,,,,,,,,GBF002.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_omp_001
item,,judging_book_cover,,,"Carleton, George Washington, 1832-1901",personal,Author,marcrelator,http://id.loc.gov/vocabulary/relators/aut,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/nr00017051,"Sampson Low, Son & Co.",corporate,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,naf,http://id.loc.gov/authorities/names/nr99035450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866,,,1866,,100522,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,NC1429 .C32,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,London (England),http://id.loc.gov/authorities/names/n79005665,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,Bequest of Frank Tannenbaum,ownership,Carleton,S. Low Son & Co.,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Decoration and ornament,fast,http://id.worldcat.org/fast/889145,,,,,,,,,,,,,,,,,,,Our Artist in Peru,judgingbookcover_opa
asset,judgingbookcover_opa,judging_book_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omeka_4949,,,,,https://exhibitions.cul.columbia.edu/exhibits/show/bindings/travel_books/items_9_16,,,,,,,,,,GBF163.600.JPG,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cover,judgingbookcover_opa_001
item,,judging_book_cover,,,"Keese, John, 1805-1856",personal,Contributor,marcrelator,http://id.loc.gov/vocabulary/relators/ctb,,,,naf,http://id.loc.gov/authorities/names/n86840860,"Chapman, J. G. (John Gadsby), 1808-1889",personal,Illustrator,marcrelator,http://id.loc.gov/vocabulary/relators/ill,naf,http://id.loc.gov/authorities/names/n83227211,"Riker, John C.",personal,Publisher,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,,,naf,http://id.loc.gov/authorities/names/n85368705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1846,,,1846,,2009105,,text,English,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,Columbia University. Rare Book and Manuscript Library,,,,,,,reformatted digital,books,aat,http://vocab.getty.edu/aat/300028051,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,,,,,,Judging a Book by its Cover: Gold-Stamped Publishers' Bindings of the 19th Century,http://www.columbia.edu/cgi-bin/cul/resolve?clio8235351,,,J. C. Riker,,,,,Publishers' bindings,fast,http://id.worldcat.org/fast/1083522,Vignettes,fast,http://id.worldcat.org/fast/1166915,,,,,,,Samaritan woman (Biblical figure),personal,naf,http://id.loc.gov/authorities/names/n92006801,Jesus Christ,personal,naf,http://id.loc.gov/authorities/names/n79084784,,,,The,Opal: a Pure Gift for the Holy Days. MDCCCXLVI,judgingbookcover_opg
