_digital_object_type.string_key,_identifiers-1,_parent_digital_objects-1.identifier,_project.string_key,collection-1:collection_term.value,collection-1:collection_term.uri,name-1:name_term.value,name-1:name_term.name_type,name-1:name_role-1:name_role_term.value,name-1:name_role-1:name_role_term.authority,name-1:name_role-1:name_role_term.uri,name-1:name_term.authority,name-1:name_term.uri,name-2:name_term.value,name-2:name_term.name_type,name-2:name_role-1:name_role_term.value,name-2:name_role-1:name_role_term.authority,name-2:name_role-1:name_role_term.uri,name-2:name_term.authority,name-2:name_term.uri,date_created-1:date_created_start_value,date_created-1:date_created_end_value,date_created-1:date_created_type,date_created_textual-1:date_created_textual_value,abstract-1:abstract_value,clio_identifier-1:clio_identifier_value,omeka_identifier-1:omeka_identifier_value,type_of_resource-1:type_of_resource_value,object_in_context_url-1:object_in_context_url_value,location-1:location_term.code,location-1:location_term.value,location-1:location_term.authority,location-1:location_term.uri,location-1:location_shelf_location-1:location_shelf_location_free_text,location-1:location_shelf_location-1:location_shelf_location_box_number,location-1:location_shelf_location-1:location_shelf_location_folder_number,note-1:note_value,note-1:note_type,note-5:note_value,note-5:note_type,note-6:note_value,note-6:note_type,form-1:form_term.value,form-1:form_term.authority,form-1:form_term.uri,place_of_origin-1:place_of_origin_value,place_authority_identifier,relatedItem_Project,projectURL,note-7:note_value,note-7:note_type,language_of_cataloging-1:language_of_cataloging_term.value,language_of_cataloging-1:language_of_cataloging_term.authority,language_of_cataloging-1:language_of_cataloging_term.uri,subject_topic-1:subject_topic_term.value,subject_topic-1:subject_topic_term.authority,subject_topic-1:subject_topic_term.uri,subject_topic-2:subject_topic_term.value,subject_topic-2:subject_topic_term.authority,subject_topic-2:subject_topic_term.uri,subject_name-1:subject_name_term.value,subject_name-1:subject_name_term.name_type,subject_name-1:subject_name_term.authority,subject_name-1:subject_name_term.uri,subject_geographic-1:subject_geographic_term.value,subject_geographic-1:subject_geographic_term.authority,subject_geographic-1:subject_geographic_term.uri,title-1:title_non_sort_portion,title-1:title_sort_portion
asset,butlerseventyfive_kmt_000,butlerseventyfive_kmt,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_660,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/student-life/people,,,,,,,,,,B75_1139,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Columbia Encyclopedia Publication Party
item,butlerseventyfive_kvr,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Warman, Manny, -1983",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/no2015118397,,,,,,,,1954,,,1954,"""Students pore over a display of ""Banned Books of All Ages"" in Butler Library at Columbia University which is observing its 200th anniversary throughout 1954.""",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection, Box 149," Folder 2 (Bicentennial - Exhibits - Columbia University, New York, 1954)",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,Prohibited books,fast,http://id.worldcat.org/fast/1078755,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,," ""Banned Books"" Display"
asset,butlerseventyfive_kvr_000,butlerseventyfive_kvr,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_662,,,,,,,,,,,,B75_1141,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,," ""Banned Books"" Display"
item,butlerseventyfive_lfb,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Beals, A. Tennyson",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/n97840259,,,,,,,,1932-06-15,,,"June 15, 1932","Butler Library construction, 15 June 1932.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 11 (Buildings & Grounds - Morningside - Butler Library, Construction 1932)",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Butler Library Construction 4
asset,butlerseventyfive_lfb_000,butlerseventyfive_lfb,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_552,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/construction/construction,,,,,,,,,,B75_1031,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Butler Library Construction 4
item,butlerseventyfive_lgt,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,,,,,,,,,,,,,,,1945-12,,,"December, 1945","Students in the Butler Library Browsing Room, December 1945.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection, Box 162,"Folder 9 (Buildings & Grounds - Morningside - Butler Library, Browsing Room)",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,"Browsing Room, December 1945"
asset,butlerseventyfive_lgt_000,butlerseventyfive_lgt,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_544,,,,,,,,,,,,B75_1023,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,"Browsing Room, December 1945"
item,butlerseventyfive_lpp,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Boldtman, J.",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,,,,,,,,,,1934-08-31,,,"August 31, 1934","31 August 1934. Student workers unloading books from book elevator outside of Low Memorial Library. Between August 20 and September 19, 1934 student workers and professional movers moved books from their original home in Low Library to their new home in South Hall (Butler Library).",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 138,"Folder 9 (Administration - Provost - Libraries, Butler Transfer of Books from Low)",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Unloading The Book Elevator 
asset,butlerseventyfive_lpp_000,butlerseventyfive_lpp,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_653,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/student-life/people--page-2,,,,,,,,,,B75_1132,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Unloading The Book Elevator 
item,butlerseventyfive_lur,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Beals, A. Tennyson",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/n97840259,,,,,,,,1934,,,1934,"View of completed South Hall (Butler Library), 1934.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 11 (Buildings & Grounds - Morningside - Butler Library, Construction 1932)",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Butler Library (South Hall) Completed
asset,butlerseventyfive_lur_000,butlerseventyfive_lur,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_567,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/construction/construction,,,,,,,,,,B75_1046,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Butler Library (South Hall) Completed
item,butlerseventyfive_lyv,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Sunshine, Bernard",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,,,,,,,,,,1934,2009,inferred,between 1934 and 2009,Man sitting at a reading apparatus in Butler Library that might be an early microfilm reader.,,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 15 (Buildings & Grounds - Morningside - Butler Library, Interior w/ People)","Date range based on the date range of the Butler 75: Butler Library's 75th Anniversary, 1934-2009.",,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Reading Apparatus
asset,butlerseventyfive_lyv_000,butlerseventyfive_lyv,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_629,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/student-life/people--page-3,,,,,,,,,,B75_1108,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Reading Apparatus
item,butlerseventyfive_mfj,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Beals, A. Tennyson",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/n97840259,,,,,,,,1933-08-10,,,"August 10, 1933","Butler Library construction, 10 August 1933.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 12 (Buildings & Grounds - Morningside - Butler Library, Construction 1933-1934)",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Butler Library Construction 27
asset,butlerseventyfive_mfj_000,butlerseventyfive_mfj,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_578,,,,,,,,,,,,B75_1057,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Butler Library Construction 27
item,butlerseventyfive_mjp,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Wurts Bros. (New York, N.Y.)",corporate,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/no2010029790,,,,,,,,1934,,approximate,circa 1934,"View of the area in front of the Loan Desk in South Hall (Butler Library), ca. 1934.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 7 (Buildings & Grounds - Morningside - Butler library, Album ""The New Library building of Columbia University, Gift of Edward S. Harkness,1934"")",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,Corridors,fast,http://id.worldcat.org/fast/880335,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Loan Desk
asset,butlerseventyfive_mjp_000,butlerseventyfive_mjp,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_533,,,,,,,,,,,,B75_1012,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Loan Desk
item,butlerseventyfive_mlk,,butler_seventyfive,Historical Subject Files,http://id.library.columbia.edu/term/0fa21d61-a576-4574-9433-6e907a8a1e69,"Wurts Bros. (New York, N.Y.)",corporate,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/no2010029790,,,,,,,,1934,,approximate,circa 1934,"View of the Harkness Academic Theatre inside South Hall (Butler Library), ca. 1934.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Subject Files,Box 162,"Folder 7 (Buildings & Grounds - Morningside - Butler library, Album ""The New Library building of Columbia University, Gift of Edward S. Harkness,1934"")",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,Auditoriums,fast,http://id.worldcat.org/fast/821234,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Harkness Academic Theatre
asset,butlerseventyfive_mlk_000,butlerseventyfive_mlk,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_542,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/art---architecture/architecture,,,,,,,,,,B75_1021,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Harkness Academic Theatre
item,butlerseventyfive_muk,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,,,,,,,,,,,,,,,1934,2009,inferred,between 1934 and 2009,Image of a woman (Vera Herman?) operating a book binding machine.,,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 138,"Folder 2 (Administration - Provost - Libraries, Butler Binding Department)","Date range based on the date range of the Butler 75: Butler Library's 75th Anniversary, 1934-2009.",,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Operating a Binding Machine
asset,butlerseventyfive_muk_000,butlerseventyfive_muk,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_616,,,,,,,,,,,,B75_1095,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Charge Desk
item,butlerseventyfive_muk,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,,,,,,,,,,,,,,,1934,2009,inferred,between 1934 and 2009,Image of a woman (Vera Herman?) operating a book binding machine.,,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 138,"Folder 2 (Administration - Provost - Libraries, Butler Binding Department)","Date range based on the date range of the Butler 75: Butler Library's 75th Anniversary, 1934-2009.",,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Operating a Binding Machine
asset,butlerseventyfive_muk_000,butlerseventyfive_muk,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_616,,,,,,,,,,,,B75_1095,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Charge Desk
item,butlerseventyfive_mwf,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Warman, Manny, -1983",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/no2015118397,,,,,,,,1934,2009,inferred,between 1934 and 2009,Rare Book and Manuscript Library staff member holding up an antique map.,,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 138,"Folder 11 (Administration - Provost - Libraries, Butler, Rare Book and Manuscript)","Date range based on the date range of the Butler 75: Butler Library's 75th Anniversary, 1934-2009.",,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,"(Administration - Provost - Libraries, Butler, Rare Book and Manuscript)",ownership,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,Maps,fast,http://id.worldcat.org/fast/1008726,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Rare Map
asset,butlerseventyfive_mwf_000,butlerseventyfive_mwf,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_655,,,,,,,,,,,,B75_1134,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Rare Map
item,butlerseventyfive_mze,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Beals, A. Tennyson",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/n97840259,,,,,,,,1932-06,,,June 1932,"Butler Library construction, June 1932.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 11 (Buildings & Grounds - Morningside - Butler Library, Construction 1932)",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Butler Library Construction 6
asset,butlerseventyfive_mze_000,butlerseventyfive_mze,butler_seventyfive,,,,,,,,,,,,,,,,,,,,,,,omeka_554,,,,,,,,,,,,B75_1033,filename,,filename,,,,,,,,,,,,,,,,,,,,,,,,,,,Butler Library Construction 6
item,butlerseventyfive_nhi,,butler_seventyfive,Historical Photograph Collection,http://id.library.columbia.edu/term/922cab49-c0df-44aa-b827-8a15cc9918cd,"Beals, A. Tennyson",personal,Photographer,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/n97840259,,,,,,,,1932-06-15,,,"June 15, 1932","Butler Library construction, 15 June 1932.",,,still image,,NNC-UA,Columbia University. Archives,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,Historical Photograph Collection,Box 162,"Folder 11 (Buildings & Grounds - Morningside - Butler Library, Construction 1932)",,,,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,corporate,naf,http://id.loc.gov/authorities/names/n88064392,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,Butler Library Construction 3
