relatedItem_Collection,name_primary,name_primary_type,name_primaryRelator,name_primaryRelator_authority,name_primaryRelator_authority_identifier,name_primary_authority,name_primary_authority_identifier,name 2,name_type 2,nameRelator 2,nameRelator_authority 2,nameRelator_authority_identifier 2,name_authority 2,name_authority_identifier 2,keyDate_start,keyDate_end,dateQualifier,dateCreated,abstract,item - featured,item - public,identifier_clio,identifier_omeka,typeofResource,language,language_authority,language_authority_identifier,location_url_ObjectInContext,source,physicalLocation,physicalLocation_authority,physicalLocation_authority_identifier,shelfLocator,note,note 1,note_holdings,note_filename,note_filename2,digitalOrigin,extent,form,form_authority,form_authority_identifier,form_originalFormat,place,place_authority,place_authority_identifier,relatedItem_Project,projectURL,note_ownership,publisher,languageOfCataloging,subject_topic,subject_topic_authority,subject_topic_authority_identifier,subject_topic 2,subject_topic_authority 2,subject_topic_authority_identifier 2,subject_name,subject_name_authority,subject_name_authority_identifier,subject_title,subject_title_authority,subject_title_authority_identifier,subject_geographic,subject_geographic_authority,subject_geographic_authority_identifier,subject_geographic_hierarchical_street,subject_geographic_hierarchical_borough,subject_geographic_hierarchical_city,subject_geographic_hierarchical_state,subject_geographic_hierarchical_province,subject_geographic_hierarchical_country,subject_temporal,accessCondition,title_nonsort,title,identifier_title,partName,title2_nonsort,title2,title2_type
Historical Photograph Collection,"Warman, Manny, -1983",personal,pht,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/no2015118397,,,,,,,,1934,2009,inferred,between 1934 and 2009,View of long hallway in Butler Library's stacks.,0,1,,omeka_617,still image,,,,,"Historical Photograph Collection;Box 162;Folder 14 (Buildings & Grounds - Morningside - Butler Library, Interior)",NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Box 162;Folder 14 (Buildings & Grounds - Morningside - Butler Library, Interior)","Date range based on the date range of the Butler 75: Butler Library's 75th Anniversary, 1934-2009.",,,original filename: B75_1096,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,naf,http://id.loc.gov/authorities/names/n88064392,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,Stack Hallway,butler75_xtc_000,,,,
Historical Photograph Collection,"Rothschild, Albert",personal,pht,marcrelator,http://id.loc.gov/vocabulary/relators/pht,,,,,,,,,,1934,,,1934,"President Nicholas Murray Butler handing out a Craftsmanship Award in front of South Hall (Butler Library), 1934.",0,1,,omeka_675,still image,,,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/student-life/people,"Historical Photograph Collection; Box 185; Folder 27 (Events - Awards - Craftsmanship Award, 1934)",NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua," Box 185; Folder 27 (Events - Awards - Craftsmanship Award, 1934)",,,,original filename: B75_1154,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,Events-Awards-Craftmanship Award,,eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,Award presentations,fast,http://id.worldcat.org/fast/824441,Butler Library,naf,http://id.loc.gov/authorities/names/n88064392,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,Craftsmanship Award Presentation,butler75_xyz,,,,
Historical Photograph Collection,Columbia University. Photograph Division,corporate,pht,marcrelator,http://id.loc.gov/vocabulary/relators/pht,,,,,,,,,,1941-04,,,"April, 1941","View of the Business Library's reference desk located in Butler Library, April 1941.",0,1,,omeka_547,still image,,,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/student-life/people--page-3,"Historical Photograph Collection;Box 162;Folder 10 (Buildings & Grounds - Morningside - Butler Library, School of Business)",NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Box 162;Folder 10 (Buildings & Grounds - Morningside - Butler Library, School of Business)",,,,original filename: B75_1026,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,Reference services (Libraries),fast,http://id.worldcat.org/fast/1092439,Butler Library,naf,http://id.loc.gov/authorities/names/n88064392,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,Business Library ,butler75_xyz_000,,,,
Historical Photograph Collection,"Rothschild, Albert",personal,pht,marcrelator,http://id.loc.gov/vocabulary/relators/pht,,,,,,,,,,1934,,,1934,"President Nicholas Murray Butler handing out a Craftsmanship Award in front of South Hall (Butler Library), 1934.",0,1,,omeka_675,still image,,,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/student-life/people,"Historical Photograph Collection; Box 185; Folder 27 (Events - Awards - Craftsmanship Award, 1934)",NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua," Box 185; Folder 27 (Events - Awards - Craftsmanship Award, 1934)",,,,original filename: B75_1154,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,Events-Awards-Craftmanship Award,,eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,Award presentations,fast,http://id.worldcat.org/fast/824441,Butler Library,naf,http://id.loc.gov/authorities/names/n88064392,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,Craftsmanship Award Presentation,butler75_xyz,,,,
Historical Photograph Collection,Columbia University. Photograph Division,corporate,pht,marcrelator,http://id.loc.gov/vocabulary/relators/pht,,,,,,,,,,1941-04,,,"April, 1941","View of the Business Library's reference desk located in Butler Library, April 1941.",0,1,,omeka_547,still image,,,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/student-life/people--page-3,"Historical Photograph Collection;Box 162;Folder 10 (Buildings & Grounds - Morningside - Butler Library, School of Business)",NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Box 162;Folder 10 (Buildings & Grounds - Morningside - Butler Library, School of Business)",,,,original filename: B75_1026,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,Reference services (Libraries),fast,http://id.worldcat.org/fast/1092439,Butler Library,naf,http://id.loc.gov/authorities/names/n88064392,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,Business Library ,butler75_xyz_000,,,,
Historical Photograph Collection,"Weinstein, Morton",personal,pht,marcrelator,http://id.loc.gov/vocabulary/relators/pht,,,,,,,,,,1957,,,1957,"Professor Larkin Farinrolt marches from Butler Library with the mace, in front of President Grayson Kirk, at the 1957 commencement ceremony.",0,1,,omeka_671,still image,,,,,Historical Photograph Collection;MS 189;Folder 13 (Events - Commencement - 1957),NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,MS 189;Folder 13 (Events - Commencement - 1957),,,,original filename: B75_1150,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,Commencement ceremonies,fast,http://id.worldcat.org/fast/869276,Butler Library,naf,http://id.loc.gov/authorities/names/n88064392,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,Mace Bearer,butler75_ybu,,,,
Historical Photograph Collection,"Weinstein, Morton",personal,pht,marcrelator,http://id.loc.gov/vocabulary/relators/pht,,,,,,,,,,1957,,,1957,"Professor Larkin Farinrolt marches from Butler Library with the mace, in front of President Grayson Kirk, at the 1957 commencement ceremony.",0,1,,omeka_671,still image,,,,,Historical Photograph Collection;MS 189;Folder 13 (Events - Commencement - 1957),NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,MS 189;Folder 13 (Events - Commencement - 1957),,,,original filename: B75_1150,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,Commencement ceremonies,fast,http://id.worldcat.org/fast/869276,Butler Library,naf,http://id.loc.gov/authorities/names/n88064392,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,Mace Bearer,butler75_ybu_000,,,,
Historical Photograph Collection,"Warman, Manny, -1983",personal,pht,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/no2015118397,,,,,,,,1950-09-06,,,"September 6, 1950","6 September 1950. 
""Enos M. Johnson (left) of Brooklyn, hands rare volume over to Dr. Richard H. Logsdon, associate director of the Columbia University Libraries. The book, entitled ""A System of Natural Philosophy,"" was drawn from the shelves of the old King's College library in 1772 -- a dozen years before King's College became Columbia. It was recently discovered by Mr. Johnston as he rummaged through the attic at the home of his aunt, Miss Susan Ruggles of Binghamton, N.Y.  The scholar who borrowed the book was Robert Harpur, one-time librarian of King's College and tutor of Alexander Hamilton.  It was not regarded as ""overdue"" at the University library, which was fortunate in view of the fact that a considerable fine would have been in order. The fine, calculated at the rate of five cents per day, would have totaled $3,248.50. Dr. Logsdon expressed the Library's gratitude for the return of the volume. 'The Library is especially happy to have this historic volume come back into its possession,' said Dr. Logsdon. 'We are most grateful to Mr. Johnston. The book, spanning virtually all of Columbia's life through nearly two centuries of American history, will serves as an interesting item for exhibition in Columbia's coming Bicentennial celebration in 1954."" (from: press release attached to image)",0,1,,omeka_645,still image,,,,,"Historical Photograph Collection;Box 138;Folder 7 (Administration-Provost-Libraries, Kings College)",NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Box 138;Folder 7 (Administration-Provost-Libraries, Kings College)",,,,original filename: B75_1124,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,Book Returns to Columbia Library After 178 Years,butler75_ygo,,,,
Historical Photograph Collection,"Warman, Manny, -1983",personal,pht,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/no2015118397,,,,,,,,1950-09-06,,,"September 6, 1950","6 September 1950. 
""Enos M. Johnson (left) of Brooklyn, hands rare volume over to Dr. Richard H. Logsdon, associate director of the Columbia University Libraries. The book, entitled ""A System of Natural Philosophy,"" was drawn from the shelves of the old King's College library in 1772 -- a dozen years before King's College became Columbia. It was recently discovered by Mr. Johnston as he rummaged through the attic at the home of his aunt, Miss Susan Ruggles of Binghamton, N.Y.  The scholar who borrowed the book was Robert Harpur, one-time librarian of King's College and tutor of Alexander Hamilton.  It was not regarded as ""overdue"" at the University library, which was fortunate in view of the fact that a considerable fine would have been in order. The fine, calculated at the rate of five cents per day, would have totaled $3,248.50. Dr. Logsdon expressed the Library's gratitude for the return of the volume. 'The Library is especially happy to have this historic volume come back into its possession,' said Dr. Logsdon. 'We are most grateful to Mr. Johnston. The book, spanning virtually all of Columbia's life through nearly two centuries of American history, will serves as an interesting item for exhibition in Columbia's coming Bicentennial celebration in 1954."" (from: press release attached to image)",0,1,,omeka_645,still image,,,,,"Historical Photograph Collection;Box 138;Folder 7 (Administration-Provost-Libraries, Kings College)",NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Box 138;Folder 7 (Administration-Provost-Libraries, Kings College)",,,,original filename: B75_1124,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,Book Returns to Columbia Library After 178 Years,butler75_ygo_000,,,,
Historical Photograph Collection,"Beals, A. Tennyson",personal,pht,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/n97840259,,,,,,,,1932-07-08,,,"July 8, 1932","Butler Library construction, 8 July 1932.",0,1,,omeka_555,still image,,,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/construction/construction,"Historical Photograph Collection;Box 162;Folder 11 (Buildings & Grounds - Morningside - Butler Library, Construction 1932)",NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Box 162;Folder 11 (Buildings & Grounds - Morningside - Butler Library, Construction 1932)",,,,original filename: B75_1034,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,naf,http://id.loc.gov/authorities/names/n88064392,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,Butler Library Construction 7,butler75_yht,,,,
Historical Photograph Collection,"Beals, A. Tennyson",personal,pht,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/n97840259,,,,,,,,1932-07-08,,,"July 8, 1932","Butler Library construction, 8 July 1932.",0,1,,omeka_555,still image,,,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/construction/construction,"Historical Photograph Collection;Box 162;Folder 11 (Buildings & Grounds - Morningside - Butler Library, Construction 1932)",NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Box 162;Folder 11 (Buildings & Grounds - Morningside - Butler Library, Construction 1932)",,,,original filename: B75_1034,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,,,,Butler Library,naf,http://id.loc.gov/authorities/names/n88064392,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,Butler Library Construction 7,butler75_yht_000,,,,
Historical Photograph Collection,"Janovsky, Seymour",personal,pht,marcrelator,http://id.loc.gov/vocabulary/relators/pht,,,,,,,,,,1937-11,,,"November, 1937","View of Butler Library at night as viewed from across 116th Street, November 1937.",0,1,,omeka_587,still image,,,,,"Historical Photograph Collection;Box 162;Folder 13 (Buildings & Grounds - Morningside - Butler Library, exterior)",NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Box 162;Folder 13 (Buildings & Grounds - Morningside - Butler Library, exterior)",,,,original filename: B75_1066,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,Butler Library,naf,http://id.loc.gov/authorities/names/n88064392,Butler Library,naf,http://id.loc.gov/authorities/names/n88064392,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,Butler Library at Night,butler75_yns,,,,
Historical Photograph Collection,"Janovsky, Seymour",personal,pht,marcrelator,http://id.loc.gov/vocabulary/relators/pht,,,,,,,,,,1937-11,,,"November, 1937","View of Butler Library at night as viewed from across 116th Street, November 1937.",0,1,,omeka_587,still image,,,,,"Historical Photograph Collection;Box 162;Folder 13 (Buildings & Grounds - Morningside - Butler Library, exterior)",NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Box 162;Folder 13 (Buildings & Grounds - Morningside - Butler Library, exterior)",,,,original filename: B75_1066,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,Butler Library,naf,http://id.loc.gov/authorities/names/n88064392,Butler Library,naf,http://id.loc.gov/authorities/names/n88064392,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,Butler Library at Night,butler75_yns_000,,,,
Historical Photograph Collection,"Wurts Bros. (New York, N.Y.)",corporate,pht,marcrelator,http://id.loc.gov/vocabulary/relators/pht,naf,http://id.loc.gov/authorities/names/no2010029790,,,,,,,,1934,,approximate,circa 1934,"Modern languages study room in South Hall (Butler Library), ca. 1934.",0,1,,omeka_528,still image,,,,https://exhibitions.cul.columbia.edu/exhibits/show/butler75/art---architecture/architecture,"Historical Photograph Collection;Box 162;Folder 7 (Buildings & Grounds - Morningside - Butler library, Album ""The New Library building of Columbia University, Gift of Edward S. Harkness,1934"")",NNC-UA,marcorg,http://id.loc.gov/vocabulary/organizations/nncua,"Box 162;Folder 7 (Buildings & Grounds - Morningside - Butler library, Album ""The New Library building of Columbia University, Gift of Edward S. Harkness,1934"")",,,,original filename: B75_1007,,,,photographs,aat,http://vocab.getty.edu/aat/300046300,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Butler 75: Butler Library's 75th Anniversary, 1934-2009",http://www.columbia.edu/cgi-bin/cul/resolve?clio8586236,,,eng,Academic libraries,fast,http://id.worldcat.org/fast/794997,Reading rooms,fast,http://id.worldcat.org/fast/1090833,Butler Library,naf,http://id.loc.gov/authorities/names/n88064392,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,Modern languages,butler75_yoy,,,,
