item - public,item - itemId,item - featured,item - MODS - FormGenre,item - MODS - FormGenre - Authority,item - MODS - ShelfLocation,item - MODS - DigitalOrigin,item - MODS - RepositoryName,item - MODS - RepositoryName - code,item - MODS - RepositoryName - code - Authority,item - MODS - KeyDate - Single/Start,item - MODS - KeyDate - End,item - MODS - TypeofDate,item - MODS - Collection 1,item - MODS - Collection 2,item - MODS - PlaceofOrigin 1,item - MODS - PlaceofOrigin 2,item - MODS - PlaceofOrigin 3,item - MODS - PlaceofOrigin 3 - Authority - Identifier,item - MODS - PlaceofOrigin 4,item - MODS - PlaceofOrigin 4 - Authority - Identifier,item - MODS - LanguageofCataloging,item - MODS - Subrepository,item - DublinCore - Title - Display,item - DublinCore - Title - Work,item - DublinCore - Title - Work - Identifier,item - DublinCore - Title - Part,item - DublinCore - Title 2 - Display,item - DublinCore - Title 2 - Work,item - DublinCore - Title 2 - Attribute,item - DublinCore - Date,item - DublinCore - Identifier,item - DublinCore - Creator,item - DublinCore - Creator - Authority,item - DublinCore - Creatore - Authority - Identifier,item - DublinCore - Language,item - OriginalFileLoadedIntoOmeka,item - OmekaCollection - nonSort,item - OmekaCollection,item - ItemType,project URL,item - itemInContext 1,item - itemInContext 2
,,,manuscripts,lcsh,X893.1N Z6 v.1,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1300,1399,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Perush hagadah shel Pesaḥ: ʻaravit yehudit,Perush hagadah shel Pesaḥ: ʻaravit yehudit,phs,,פרוש הגדה של פסח   ערבית יהודית,פרוש הגדה של פסח   ערבית יהודית,alternative,14th century,CLIO_7518797,,,,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/timekeepers/x893_1n_z6_v1,
1,007111,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1600,1699,approximate,X Manuscripts,Hebrew Manuscripts,Germany?,,Germany,http://id.loc.gov/authorities/names/n80125931,,,eng,,Sefer ʻevronot. Leaves 23 verso - 24 recto,Sefer ʻevronot,sev_023,Leaves 23 verso - 24 recto,ספר עברונות,ספר עברונות,alternative,17th century,,,,,heb,original filename: 100168001.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/timekeepers/x893_se36,
1,007110,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1600,1699,approximate,X Manuscripts,Hebrew Manuscripts,Germany?,,Germany,http://id.loc.gov/authorities/names/n80125931,,,eng,,Sefer ʻevronot. Title leaf,Sefer ʻevronot,sev_000,Title leaf,ספר עברונות,ספר עברונות,alternative,17th century,,,,,heb,original filename: 120017086.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/timekeepers/x893_se36,
1,007109,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1600,1699,approximate,X Manuscripts,Hebrew Manuscripts,Germany?,,Germany,http://id.loc.gov/authorities/names/n80125931,,,eng,,Sefer ʻevronot. Leaf 1 verso,Sefer ʻevronot,sev_001,Leaf 1 verso,ספר עברונות,ספר עברונות,alternative,17th century,,,,,heb,original filename: 120017087.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/timekeepers/x893_se36,
,,,manuscripts,lcsh,X893 Se36,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1600,1699,approximate,X Manuscripts,Hebrew Manuscripts,Germany?,,Germany,http://id.loc.gov/authorities/names/n80125931,,,eng,,Sefer ʻevronot,Sefer ʻevronot,sev,,ספר עברונות,ספר עברונות,alternative,17th century,CLIO_7330113,,,,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007108,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1710,,,X Manuscripts,Hebrew Manuscripts,,,Lithuania,http://id.loc.gov/authorities/names/n82209573,,,eng,,Mishle hakhamim: meḥubar be-leshon ʻIvri be-ḥaruz naʾeh. Leaf 1 verso,Mishle hakhamim: meḥubar be-leshon ʻIvri be-ḥaruz naʾeh,mhm_001,Leaf 1 verso,משלי חכמים מחובר בלשון עברי בחרוז יפה.,משלי חכמים מחובר בלשון עברי בחרוז יפה.,alternative,1710,,"Harizi, Judah ben Solomon, active 12th century-13th century",naf,http://id.loc.gov/authorities/names/n85002111,heb,original filename: 120017066.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/karaites/x893_m68,
,,,manuscripts,lcsh,X893 M68,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1710,,,X Manuscripts,Hebrew Manuscripts,,,Lithuania,http://id.loc.gov/authorities/names/n82209573,,,eng,,Mishle hakhamim: meḥubar be-leshon ʻIvri be-ḥaruz naʾeh,Mishle hakhamim: meḥubar be-leshon ʻIvri be-ḥaruz naʾeh,mhm,,משלי חכמים מחובר בלשון עברי בחרוז יפה.,משלי חכמים מחובר בלשון עברי בחרוז יפה.,alternative,1710,CLIO_7218986,"Harizi, Judah ben Solomon, active 12th century-13th century",naf,http://id.loc.gov/authorities/names/n85002111,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007107,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1200,1299,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Mishneh torah: sefer zemanim. Leaves 6 verso - 7 recto,Mishneh torah: sefer zemanim,mts_006,Leaves 6 verso - 7 recto,משנה תורה   ספר זמנים,משנה תורה   ספר זמנים,alternative,13th century,,"Maimonides, Moses, 1135-1204",naf,http://id.loc.gov/authorities/names/n78096039,heb,original filename: 120017061.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/timekeepers/x893_m2816,
,,,manuscripts,lcsh,X893 M2816,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1200,1299,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Mishneh torah: sefer zemanim,Mishneh torah: sefer zemanim,mts,,משנה תורה   ספר זמנים,משנה תורה   ספר זמנים,alternative,13th century,CLIO_7814903,"Maimonides, Moses, 1135-1204",naf,http://id.loc.gov/authorities/names/n78096039,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007106,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1704,,,X Manuscripts,Hebrew Manuscripts,,,Syria,http://id.loc.gov/authorities/names/n80061798,,,eng,,Tekhunat ha-olam u-binah le-itim: bo yitbaer tsurat ha-arets ve-tavnit ha-olam. Page 40 recto,Tekhunat ha-olam u-binah le-itim: bo yitbaer tsurat ha-arets ve-tavnit ha-olam,tek_040,Page 40 recto,תכונת השמים ובינה לעתים בו יתבאר צורת הארץ ותבנית העולם,תכונת השמים ובינה לעתים בו יתבאר צורת הארץ ותבנית העולם,alternative,1704,,"Lopis, Yitsḥaḳ",naf,http://id.loc.gov/authorities/names/nr93025527,heb,original filename: 120040_X893_L979_089.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/timekeepers/x893_l979,
1,007105,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1704,,,X Manuscripts,Hebrew Manuscripts,,,Syria,http://id.loc.gov/authorities/names/n80061798,,,eng,,Tekhunat ha-olam u-binah le-itim: bo yitbaer tsurat ha-arets ve-tavnit ha-olam. Page 41 verso,Tekhunat ha-olam u-binah le-itim: bo yitbaer tsurat ha-arets ve-tavnit ha-olam,tek_041,Page 41 verso,תכונת השמים ובינה לעתים בו יתבאר צורת הארץ ותבנית העולם,תכונת השמים ובינה לעתים בו יתבאר צורת הארץ ותבנית העולם,alternative,1704,,"Lopis, Yitsḥaḳ",naf,http://id.loc.gov/authorities/names/nr93025527,heb,original filename: 120017167.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/timekeepers/x893_l979,
,,,manuscripts,lcsh,X893 L979,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1704,,,X Manuscripts,Hebrew Manuscripts,,,Syria,http://id.loc.gov/authorities/names/n80061798,,,eng,,Tekhunat ha-olam u-binah le-itim: bo yitbaer tsurat ha-arets ve-tavnit ha-olam,Tekhunat ha-olam u-binah le-itim: bo yitbaer tsurat ha-arets ve-tavnit ha-olam,tek,,תכונת השמים ובינה לעתים בו יתבאר צורת הארץ ותבנית העולם,תכונת השמים ובינה לעתים בו יתבאר צורת הארץ ותבנית העולם,alternative,1704,CLIO_8797411,"Lopis, Yitsḥaḳ",naf,http://id.loc.gov/authorities/names/nr93025527,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007104,0,manuscripts,lcsh,X893 Im6,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1400,1499,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Shesh Kenafayim,Shesh Kenafayim,ske_000,,שש כנפים,שש כנפים,alternative,15th century,CLIO_7194746,"Bonfils, Immanuel ben Jacob, active 14th century",naf,,heb,original filename: 120017110.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/timekeepers/x893_im6,
,,,manuscripts,lcsh,X893 Im6,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1400,1499,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Shesh Kenafayim,Shesh Kenafayim,ske,,שש כנפים,שש כנפים,alternative,15th century,CLIO_7194746,"Bonfils, Immanuel ben Jacob, active 14th century",naf,,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/timekeepers/x893_im6,
1,007103,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1860,,,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Igeret Naḥash ʻaḳalton: le-ahuvo Mosheh Penpolov. First leaf of text,Igeret Naḥash ʻaḳalton: le-ahuvo Mosheh Penpolov,ina_001,First leaf of text,אגרת נחש עקלתון לאהובו משה פונפולוו.,אגרת נחש עקלתון לאהובו משה פונפולוו.,alternative,1860,,"Firkowitsch, Abraham, 1786-1874",naf,http://id.loc.gov/authorities/names/nr88002936,heb,original filename: 120017147.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/karaites/x893_h26,
,,,manuscripts,lcsh,X893 H26,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1860,,,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Igeret Naḥash ʻaḳalton: le-ahuvo Mosheh Penpolov,Igeret Naḥash ʻaḳalton: le-ahuvo Mosheh Penpolov,ina,,אגרת נחש עקלתון לאהובו משה פונפולוו.,אגרת נחש עקלתון לאהובו משה פונפולוו.,alternative,1860,CLIO_7184846,"Firkowitsch, Abraham, 1786-1874",naf,http://id.loc.gov/authorities/names/nr88002936,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007102,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1469,,,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Luḥot Alfonso. Leaf 7 verso,Luḥot Alfonso,lal_007,Leaf 7 verso,לוחות אלפונצו,לוחות אלפונצו,alternative,1469,,"Alfonso X, King of Castile and Leon, 1221-1284",naf,http://id.loc.gov/authorities/names/n80010185,heb,original filename: X893_H11_008.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/timekeepers/x893_h11,
1,007101,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1469,,,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Luḥot Alfonso. Leaves 38 verso - 39 recto,Luḥot Alfonso,lal_038,Leaves 38 verso - 39 recto,לוחות אלפונצו,לוחות אלפונצו,alternative,1469,,"Alfonso X, King of Castile and Leon, 1221-1284",naf,http://id.loc.gov/authorities/names/n80010185,heb,original filename: X893_H11_039.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/timekeepers/x893_h11,
,,,manuscripts,lcsh,X893 H11,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1469,,,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Luḥot Alfonso,Luḥot Alfonso,lal,,לוחות אלפונצו,לוחות אלפונצו,alternative,1469,CLIO_7166322,"Alfonso X, King of Castile and Leon, 1221-1284",naf,http://id.loc.gov/authorities/names/n80010185,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007100,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1846,,,X Manuscripts,Hebrew Manuscripts,"Karasu, Turkey",,Turkey,http://id.loc.gov/authorities/names/n80070818,,,eng,,Igeret: el Simḥah ben Shelomoh babovits. First leaf of text,Igeret: el Simḥah ben Shelomoh babovits,ige_001,First leaf of text,אגרת אל שמחה בן שלמה בבוביץ,אגרת אל שמחה בן שלמה בבוביץ,alternative,1846,,"Firkowitsch, Abraham, 1786-1874",naf,http://id.loc.gov/authorities/names/nr88002936,crh,original filename: 120017021.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/karaites/x893_f51,
,,,manuscripts,lcsh,X893 F51,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1846,,,X Manuscripts,Hebrew Manuscripts,"Karasu, Turkey",,Turkey,http://id.loc.gov/authorities/names/n80070818,,,eng,,Igeret: el Simḥah ben Shelomoh babovits,Igeret: el Simḥah ben Shelomoh babovits,ige,,אגרת אל שמחה בן שלמה בבוביץ,אגרת אל שמחה בן שלמה בבוביץ,alternative,1846,CLIO_7166234,"Firkowitsch, Abraham, 1786-1874",naf,http://id.loc.gov/authorities/names/nr88002936,crh,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007099,0,manuscripts,lcsh,X893 B4776,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1390,,,X Manuscripts,Hebrew Manuscripts,Sulcht [Crimea],,Crimea (Ukraine),http://id.loc.gov/authorities/names/n93047026,,,eng,,"Torah: Devarim 34, 4-12","Torah: Devarim 34, 4-12",tde_000,,"תורה  דברים 34, 4-12","תורה  דברים 34, 4-12",alternative,1390,CLIO_7140074,"Andrinopoliti, ʻEzrah ben Eliyahu",,,heb,original filename: 120017144.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/karaites/x893_b4776,
,,,manuscripts,lcsh,X893 B4776,,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1390,,,X Manuscripts,Hebrew Manuscripts,Sulcht [Crimea],,Crimea (Ukraine),http://id.loc.gov/authorities/names/n93047026,,,eng,,"Torah: Devarim 34, 4-12","Torah: Devarim 34, 4-12",tde,,"תורה  דברים 34, 4-12","תורה  דברים 34, 4-12",alternative,1390,CLIO_7140074,"Andrinopoliti, ʻEzrah ben Eliyahu",,,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/karaites/x893_b4776,
1,007098,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1300,1399,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Hikhot Alfas: Sukkah. Leaf 1 recto,Hikhot Alfas: Sukkah,has_001,Leaf 1 recto,הלכות אלפס   סוכה,הלכות אלפס   סוכה,alternative,14th century,,"Alfasi, Isaac ben Jacob, 1013-1103",naf,http://id.loc.gov/authorities/names/n83162121,heb,original filename: 120017135.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/timekeepers/x893_al352,
1,007097,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1300,1399,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Hikhot Alfas: Sukkah. Leaf 1 verso,Hikhot Alfas: Sukkah,has_002,Leaf 1 verso,הלכות אלפס   סוכה,הלכות אלפס   סוכה,alternative,14th century,,"Alfasi, Isaac ben Jacob, 1013-1103",naf,http://id.loc.gov/authorities/names/n83162121,heb,original filename: 120017136.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/timekeepers/x893_al352,
,,,manuscripts,lcsh,X893 Al352 (green box),,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1300,1399,approximate,X Manuscripts,Hebrew Manuscripts,,,,,,,eng,,Hikhot Alfas: Sukkah,Hikhot Alfas: Sukkah,has,,הלכות אלפס   סוכה,הלכות אלפס   סוכה,alternative,14th century,CLIO_7704726,"Alfasi, Isaac ben Jacob, 1013-1103",naf,http://id.loc.gov/authorities/names/n83162121,heb,,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,,
1,007096,0,manuscripts,lcsh,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,1400,1499,approximate,X Manuscripts,Hebrew Manuscripts,Spain?,,Spain,http://id.loc.gov/authorities/names/n79006971,,,eng,,Materia medica: Ladino. Leaves 84 verso - 85 recto,Materia medica: Ladino,mml_084,Leaves 84 verso - 85 recto,חבור ברפואה   לאדינו,חבור ברפואה   לאדינו,alternative,15th century,,,,,heb,original filename: 120017017.jpg,The,People in the Books: Hebraica and Judaica Manuscripts from Columbia University Libraries,still image,http://www.columbia.edu/cgi-bin/cul/resolve?clio9680681,http://exhibitions.cul.columbia.edu/exhibits/show/hebrew_mss/doctors/x893_r62,
